Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
194,-67.068054,26.68249,-122.967926,-34.789482,368.78314,29.0,500.0,-0.3037705,-3.2159414,-0.07588643,0.001103125,-1.7502685,0.9358677,-0.0011031257,0.005827655,-0.0021762592,-0.0037791845,0.60879743,0.0035633135,80.0,65025,0.9987476,0.00026139999999999996,-31.046232223510742,40.37633514404297,0.44479533365972057,6208000,2436,2561
195,-65.92947,27.835138,-141.44121,-35.67177,386.5875,36.0,500.0,-0.29150772,-2.9390953,0.029581621,-0.002321024,-1.5147109,1.2657661,0.002321025,0.0078136865,-0.0024210566,-0.005497631,0.60804933,0.0037425964,80.0,65025,0.9978764,0.0002612,-30.94061851501465,40.3385124206543,0.4444626546560482,6240000,2448,2553
196,-57.886883,20.379183,-110.8926,-33.39182,440.85507,32.0,500.0,-0.26598573,-2.4916387,-0.07565377,0.0013596445,-1.9694991,1.1564114,-0.0013596442,0.0060998066,-0.0018262684,-0.004071013,0.6073007,0.0029398394,80.0,65025,1.0007138,0.000261,-30.8279972076416,40.30222702026367,0.444130012697655,6272000,2461,2562
197,-62.14757,24.307838,-126.21116,-30.06465,404.4342,28.0,500.0,-0.2806236,-2.8545945,-0.06694529,0.000345504,-1.4063091,0.8907818,-0.00034550414,0.0053027994,-0.0019783461,-0.003581314,0.6065513,0.003152959,80.0,65025,1.0003924,0.00026079999999999994,-30.719036102294922,40.26616287231445,0.44379732871677574,6304000,2473,2556
198,-65.574974,26.613241,-132.83618,-36.072186,389.0625,24.0,500.0,-0.29429567,-2.9681244,-0.1294993,0.00012635314,-1.6983104,0.7323146,-0.0001263537,0.0057908082,-0.002098792,-0.003902804,0.6058015,0.0035145003,80.0,65025,1.0000951,0.0002606,-30.615455627441406,40.227821350097656,0.4434646560460772,6336000,2486,2555
199,-58.820248,24.969864,-121.65082,-35.177444,415.2973,25.0,500.0,-0.2782092,-2.723272,-0.08093197,0.002167307,-1.8178403,0.53947186,-0.0021673073,0.003667336,-0.0013928292,-0.0022328366,0.605051,0.0025888863,80.0,65025,1.0008101,0.0002604,-30.507152557373047,40.192501068115234,0.44313199503386647,6368000,2498,2558
200,-67.46115,28.731855,-148.60017,-34.23144,358.73254,27.0,500.0,-0.3000797,-2.935273,-0.12425955,-0.0021379036,-2.1007502,0.9237408,0.002137904,0.007876119,-0.0024315896,-0.004365273,0.6043,0.0040120324,80.0,65025,0.9998008,0.0002602,-30.40687370300293,40.1556396484375,0.4427993460281706,6400000,2511,2547
201,-66.93439,28.223303,-128.84967,-32.30073,362.8941,33.0,500.0,-0.31093308,-2.7345095,-0.118932605,7.007289e-05,-1.8780594,1.3073092,-7.007364e-05,0.007862095,-0.002482214,-0.004486397,0.60354835,0.0035106647,80.0,65025,1.0002617,0.00026,-30.308425903320312,40.11818313598633,0.44246665663059725,6432000,2523,2541
202,-62.684494,26.143536,-139.68791,-34.422142,400.30264,26.0,500.0,-0.29955396,-2.7652924,-0.09183326,0.006274613,-1.8313907,1.1037974,-0.0062746126,0.0062015047,-0.0022096261,-0.0040546237,0.6027962,0.003240256,80.0,65025,1.0020726,0.00025979999999999997,-30.205093383789062,40.08134841918945,0.44213400636730055,6464000,2536,2559
203,-58.406643,22.857374,-110.57324,-37.15619,423.66666,28.0,500.0,-0.2753654,-2.9115312,-0.122448884,0.0048166136,-1.6295419,0.9878288,-0.0048166146,0.004731575,-0.0018390077,-0.003209746,0.6020435,0.0029264418,80.0,65025,1.0048534,0.00025959999999999997,-30.099058151245117,40.0456657409668,0.4418013428591523,6496000,2548,2559
204,-61.111477,27.440535,-125.78471,-31.986845,391.53845,36.0,500.0,-0.27515247,-2.6447954,-0.098738626,-0.0016767832,-2.057788,0.94606394,0.0016767837,0.008377645,-0.0023390856,-0.005034226,0.60129035,0.0035988553,80.0,65025,0.99801147,0.00025939999999999996,-29.997617721557617,40.01043701171875,0.4414686665125346,6528000,2561,2569
205,-54.413567,21.973974,-113.36564,-30.367874,440.3623,34.0,500.0,-0.25446844,-2.8830929,-0.033695668,0.0019639616,-1.7707667,0.7523741,-0.0019639614,0.003687614,-0.0013776994,-0.002450231,0.60053647,0.0026156814,80.0,65025,1.0002294,0.00025919999999999996,-29.891185760498047,39.97549819946289,0.4411360040273004,6560000,2573,2571
206,-59.893784,26.24527,-118.82718,-32.574127,400.2078,33.0,500.0,-0.26949343,-2.6938322,-0.0600891,-0.0013955735,-1.7718757,0.9783867,0.0013955752,0.007518733,-0.002332129,-0.0051523233,0.59978217,0.0033858574,80.0,65025,1.0011429,0.00025899999999999995,-29.789648056030273,39.9405517578125,0.44080332947585166,6592000,2586,2560
207,-59.60652,26.089186,-110.23219,-27.105904,398.93506,28.0,500.0,-0.2660929,-2.9124565,-0.06731973,-0.0008812914,-2.0388997,0.7373288,0.0008812917,0.0055764555,-0.0019752854,-0.0034959242,0.59902704,0.0030845343,80.0,65025,1.001312,0.0002588,-29.688575744628906,39.9054069519043,0.44047066951781416,6624000,2598,2545
208,-63.202118,29.275383,-128.42757,-33.017677,375.0,30.0,500.0,-0.27984253,-2.8646314,-0.06519499,-0.0011515893,-1.8330568,0.7837943,0.0011515886,0.0071370034,-0.0023590606,-0.004395843,0.5982715,0.003450377,80.0,65025,0.999614,0.0002586,-29.592464447021484,39.86994934082031,0.4401379982646756,6656000,2611,2544
209,-62.4901,27.289192,-114.47602,-32.550934,382.1605,23.0,500.0,-0.28487006,-2.6320755,-0.06348937,0.0002211113,-1.819066,1.2489941,-0.00022111065,0.008335742,-0.0025950868,-0.0056901136,0.59751546,0.0040161936,80.0,65025,0.9992239,0.00025839999999999994,-29.496578216552734,39.83330154418945,0.43980534233583224,6688000,2624,2555
210,-56.957127,25.249985,-135.51573,-34.267693,421.20547,28.0,500.0,-0.26545966,-4.4574513,-0.07755741,0.0021362468,-1.8592157,1.3703398,-0.0021362472,0.0062338645,-0.0017412781,-0.00443357,0.5967588,0.002956817,80.0,65025,1.0013595,0.0002582,-29.396713256835938,39.79783248901367,0.4394726758818547,6720000,2636,2574
211,-58.02538,26.656591,-145.2271,-30.905369,412.33334,26.0,500.0,-0.2609688,-2.781073,0.006572088,0.00026250732,-1.8839091,0.62226343,-0.00026250794,0.0047591235,-0.0016720169,-0.0031654201,0.5960015,0.0026859425,80.0,65025,1.0011313,0.000258,-29.298952102661133,39.762264251708984,0.4391399993071233,6752000,2648,2569
212,-60.359066,28.584085,-129.15558,-31.968456,393.9367,27.0,500.0,-0.27226037,-2.83199,-0.10699422,0.0013166616,-2.1334622,0.82584536,-0.0013166612,0.0102321375,-0.0025934791,-0.0067329947,0.5952436,0.0037471831,80.0,65025,1.0017598,0.0002578,-29.204381942749023,39.72678756713867,0.4388073391706853,6784000,2661,2568
213,-57.68502,25.33982,-113.56583,-29.094221,408.98666,29.0,500.0,-0.2633545,-2.7918694,0.0041892203,0.0007676812,-1.4192749,0.87302905,-0.00076768163,0.0048550037,-0.0018821228,-0.0031339792,0.5944853,0.0029395937,80.0,65025,1.0002632,0.0002576,-29.107568740844727,39.691368103027344,0.43847466968173093,6816000,2673,2557
214,-59.07652,26.664686,-121.80011,-25.633133,406.1579,30.0,500.0,-0.26334321,-2.7557309,-0.07367546,-0.000960074,-2.0859296,1.0824909,0.0009600728,0.0074250037,-0.0022569497,-0.0048402846,0.5937263,0.00327558,80.0,65025,0.9988719,0.00025739999999999997,-29.013538360595703,39.65503692626953,0.43814199124377295,6848000,2686,2564
215,-52.723637,24.90231,-143.7826,-30.880774,453.23187,34.0,500.0,-0.2478548,-2.7180617,-0.0130800195,0.0025726398,-1.9283986,0.9526278,-0.0025726398,0.0053621177,-0.0018678237,-0.0038405773,0.59296674,0.0029295417,80.0,65025,1.0009315,0.00025719999999999996,-28.916561126708984,39.61923599243164,0.4378093303555031,6880000,2698,2551
216,-58.09306,27.233957,-109.154816,-28.425062,393.15384,25.0,500.0,-0.25693503,-2.7024682,-0.041260593,-0.00023362978,-1.9377505,0.7712804,0.00023362944,0.006060358,-0.0020312076,-0.004187271,0.5922066,0.0031457415,80.0,65025,0.998876,0.00025699999999999996,-28.821529388427734,39.58473587036133,0.43747666128472573,6912000,2711,2546
217,-57.018238,26.676588,-110.309616,-27.631077,403.4342,29.0,500.0,-0.24931632,-2.7229881,-0.11628795,-0.00067439256,-2.030067,0.8675495,0.0006743914,0.005507555,-0.0017948477,-0.0036398603,0.59144586,0.0030029854,80.0,65025,0.9998578,0.00025679999999999995,-28.72713279724121,39.54996109008789,0.4371440104898926,6944000,2724,2563
218,-60.280193,27.26149,-125.6192,-29.065361,390.94937,29.0,500.0,-0.268276,-2.8821135,-0.112773046,0.00058442954,-2.1688046,0.67756605,-0.00058442977,0.0075463103,-0.002173149,-0.004588231,0.5906846,0.0032135749,80.0,65025,1.0007778,0.00025659999999999995,-28.63661003112793,39.51367950439453,0.43681132624189584,6976000,2736,2564
219,-58.92536,27.77576,-130.64148,-30.451832,400.4026,28.0,500.0,-0.2664095,-2.7873454,-0.09302728,0.0005347418,-2.0276868,1.2874763,-0.0005347418,0.0070266463,-0.002057149,-0.004319021,0.58992285,0.003269745,80.0,65025,0.99982536,0.0002564,-28.546070098876953,39.47733688354492,0.43647866103458605,7008000,2749,2562
220,-59.276604,30.166761,-136.38628,-27.761438,379.47562,26.0,500.0,-0.26473954,-2.937486,-0.112468615,0.00039552135,-2.0685062,1.1923054,-0.00039552222,0.0069794557,-0.0021325897,-0.0043544173,0.5891602,0.0033222882,80.0,65025,1.0008773,0.0002562,-28.456178665161133,39.44340133666992,0.4361459892139098,7040000,2761,2560
221,-55.686256,26.897152,-109.28232,-27.75967,404.89612,28.0,500.0,-0.25552183,-2.839739,-0.12238632,0.0026366124,-1.4784899,0.7310945,-0.0026366124,0.004003959,-0.0016037314,-0.0026145661,0.588397,0.002682069,80.0,65025,1.001576,0.00025599999999999993,-28.36415672302246,39.40922546386719,0.43581333715783044,7072000,2774,2532
222,-63.45231,31.235275,-145.63518,-29.888866,388.3038,28.0,500.0,-0.2780639,-2.8051503,-0.02855483,-0.0012761464,-2.0235965,1.137397,0.0012761478,0.008564254,-0.0026729587,-0.0058766427,0.5876337,0.004130435,80.0,65025,1.0001392,0.0002558,-28.281164169311523,39.371273040771484,0.4354806792513622,7104000,2786,2559
223,-56.063484,26.788683,-117.90403,-29.786324,409.62668,30.0,500.0,-0.2547767,-2.9915078,-0.008918829,0.0035944046,-1.8970174,1.0347774,-0.003594403,0.0051149335,-0.00191081,-0.0034249958,0.5868693,0.0029044568,80.0,65025,1.0016695,0.0002556,-28.19090461730957,39.33669662475586,0.4351479899585361,7136000,2799,2559
224,-57.779297,25.860998,-112.254295,-30.1512,408.72,31.0,500.0,-0.25730506,-2.9225454,-0.06975533,0.0013403929,-2.2356226,0.8466067,-0.0013403927,0.00649093,-0.0020779765,-0.0031052744,0.5861045,0.0034465597,80.0,65025,0.99957836,0.0002554,-28.103261947631836,39.299922943115234,0.43481532157344205,7168000,2811,2544
225,-61.398445,28.999294,-125.89568,-27.536076,378.5122,26.0,500.0,-0.2610701,-2.6412714,-0.075338416,-0.0028349266,-1.5309831,0.9685665,0.002834927,0.0072878823,-0.0024537835,-0.0048697153,0.5853394,0.0035254941,80.0,65025,0.99818635,0.00025519999999999997,-28.018760681152344,39.26408767700195,0.43448267443687405,7200000,2824,2560
226,-50.609493,24.789637,-109.01915,-26.95883,431.26028,25.0,500.0,-0.2279353,-2.8394895,-0.065536626,0.0012538804,-2.0806038,0.7983228,-0.0012538801,0.0041907835,-0.0014268593,-0.0025703812,0.5845733,0.0026833348,80.0,65025,0.9996264,0.00025499999999999996,-27.927156448364258,39.23088455200195,0.4341499971346156,7232000,2836,2555
227,-59.527725,30.919367,-140.9359,-30.082197,395.65384,29.0,500.0,-0.2534345,-2.9207466,-0.085444584,-0.0058304463,-2.0591795,1.1357641,0.0058304435,0.011008175,-0.0030340035,-0.0073408936,0.5838069,0.0045191767,80.0,65025,0.9977989,0.00025479999999999996,-27.845264434814453,39.19404220581055,0.4338173418408915,7264000,2849,2556
228,-57.87253,27.528818,-110.248924,-27.231169,394.42307,32.0,500.0,-0.26328465,-2.6065605,-0.059273586,0.0038649668,-1.8717644,1.020664,-0.0038649663,0.0070402496,-0.0023137562,-0.004678013,0.58303964,0.0031058646,80.0,65025,1.0021939,0.0002546,-27.76003074645996,39.15879821777344,0.43348465722020074,7296000,2861,2563
229,-53.14904,25.213024,-117.64372,-27.688494,425.125,30.0,500.0,-0.23776947,-2.7192621,0.028034603,0.0019187758,-1.7207611,1.0705432,-0.0019187758,0.0050980896,-0.0018493922,-0.0031442281,0.582272,0.0031278231,80.0,65025,1.0011878,0.00025439999999999995,-27.672632217407227,39.123878479003906,0.43315199536685484,7328000,2874,2576
230,-56.74679,28.343056,-112.3937,-27.771702,400.37662,31.0,500.0,-0.25593242,-2.9545124,-0.07932762,0.0030248999,-1.9843702,1.504007,-0.0030249008,0.00887088,-0.002589095,-0.0053948406,0.58150387,0.0034804041,80.0,65025,1.0032091,0.00025419999999999994,-27.588417053222656,39.089168548583984,0.4328193308221089,7360000,2886,2578
231,-55.1079,28.100227,-141.76491,-26.126013,426.5,31.0,500.0,-0.23974659,-2.76835,-0.047980033,0.0013216925,-1.7836812,1.3481777,-0.0013216927,0.006419286,-0.0021583734,-0.0044183154,0.5807348,0.0033270447,80.0,65025,1.0007178,0.000254,-27.504552841186523,39.05343246459961,0.4324866639844446,7392000,2899,2567
232,-44.99671,18.47343,-105.69444,-27.621931,464.87878,34.0,500.0,-0.2149393,-2.5921237,-0.082356475,0.0056629837,-0.79830146,0.8732311,-0.0056629837,0.002413763,-0.0011950283,-0.0016416882,0.5799653,0.0022793945,80.0,65025,1.0040112,0.0002538,-27.41402816772461,39.020206451416016,0.43215399525204157,7424000,2911,2563
233,-59.645996,30.656374,-140.25882,-29.538092,378.12344,31.0,500.0,-0.23907642,-2.7852635,-0.10651245,-0.0069296444,-2.0256286,0.65913403,0.0069296453,0.009916179,-0.0025972319,-0.0067971307,0.5791951,0.0038935635,80.0,65025,0.99677527,0.0002536,-27.334238052368164,38.985111236572266,0.4318213250227766,7456000,2924,2560
234,-54.060936,28.56248,-136.64696,-25.891232,412.48,32.0,500.0,-0.22814706,-2.741355,-0.03913246,-0.0006208911,-2.1422532,0.8420867,0.00062088994,0.008200921,-0.0024018353,-0.005463084,0.5784246,0.003368508,80.0,65025,1.0006447,0.0002534,-27.25084686279297,38.951072692871094,0.43148867941295177,7488000,2936,2566
235,-57.8381,32.521538,-145.67377,-27.616251,400.29114,29.0,500.0,-0.23171273,-2.8931868,-0.056757048,-0.007221221,-2.1942644,0.64282906,0.00722122,0.007953114,-0.0023049447,-0.005498211,0.5776533,0.0035873682,80.0,65025,0.9975596,0.0002532,-27.17293357849121,38.91537094116211,0.43115600736254994,7520000,2949,2569
236,-60.198242,29.599771,-131.2537,-27.57024,383.87656,34.0,500.0,-0.26219898,-2.8921862,-0.079516314,-0.0020146668,-1.8891954,1.2007847,0.0020146668,0.010735494,-0.003066018,-0.007948806,0.57688135,0.0042499434,80.0,65025,0.99802315,0.00025299999999999997,-27.09602928161621,38.879268646240234,0.4308233350070929,7552000,2961,2572
237,-56.053272,28.678709,-110.46331,-24.684475,394.15384,29.0,500.0,-0.23954767,-3.147701,0.0014467798,1.4302134e-05,-2.0830677,0.8003297,-1.4302124e-05,0.0053295502,-0.0017841385,-0.0031121548,0.5761089,0.0028737406,80.0,65025,1.0020881,0.00025279999999999996,-27.01514434814453,38.845252990722656,0.4304906627432392,7584000,2974,2540
238,-57.721046,30.120926,-130.93721,-24.904264,387.0125,27.0,500.0,-0.2470059,-2.6980543,-0.0808416,-0.0021753702,-1.8422241,0.8576701,0.0021753698,0.007167114,-0.0023821676,-0.0045213113,0.57533586,0.0035524832,80.0,65025,0.9979036,0.00025259999999999996,-26.93694496154785,38.810546875,0.4301579909673412,7616000,2986,2539
239,-56.460518,27.442387,-110.74891,-27.628365,399.0909,27.0,500.0,-0.24564987,-3.0197797,-0.097147755,0.001584067,-1.7244637,1.0044252,-0.0015840669,0.00584936,-0.0020355121,-0.003950797,0.5745621,0.003439987,80.0,65025,1.0011008,0.00025239999999999996,-26.858110427856445,38.77543258666992,0.4298253456950303,7648000,2999,2546
240,-52.34978,25.8278,-110.79732,-26.676737,418.26028,27.0,500.0,-0.22998975,-2.781617,-0.0973611,0.0027071617,-1.2634784,0.63547593,-0.002707162,0.0031190338,-0.0013894999,-0.0019597122,0.5737878,0.0027031724,80.0,65025,1.0023994,0.0002522,-26.776702880859375,38.74150085449219,0.4294926760630428,7680000,3011,2543
241,-54.755814,28.776094,-114.55986,-25.502563,400.77924,30.0,500.0,-0.23570763,-2.8332145,-0.09355592,-0.0011786647,-2.0098906,0.81017935,0.001178663,0.0059313998,-0.0019984455,-0.004167326,0.57301325,0.0035583044,80.0,65025,0.9991984,0.00025199999999999995,-26.69870376586914,38.70718765258789,0.4291600081062228,7712000,3024,2565
242,-52.207184,26.759806,-107.56251,-25.746412,412.93243,27.0,500.0,-0.22075799,-3.231353,-0.079102926,-0.000956934,-2.3117974,0.9509804,0.0009569343,0.0051031765,-0.0017728898,-0.003520113,0.5722376,0.0030171117,80.0,65025,1.0001233,0.00025179999999999994,-26.61840057373047,38.67365646362305,0.42882734221969016,7744000,3036,2567
243,-60.213787,32.01417,-141.69887,-26.613941,368.71765,30.0,500.0,-0.25078857,-3.0426767,-0.06192156,-0.0015492704,-2.293405,0.9412714,0.0015492705,0.010760009,-0.0028647748,-0.007357507,0.5714616,0.0040200376,80.0,65025,1.0001628,0.0002516,-26.545475006103516,38.63924026489258,0.42849467879825487,7776000,3049,2561
244,-57.492783,31.01703,-140.03485,-27.359207,389.01266,34.0,500.0,-0.2363523,-2.587022,-0.083705895,-0.0025764317,-2.1872106,0.84574,0.002576431,0.009280216,-0.0027578631,-0.006191762,0.5706848,0.0038614804,80.0,65025,1.0003595,0.0002514,-26.47169303894043,38.60455322265625,0.4281619927159722,7808000,3061,2559
245,-52.23599,29.536205,-175.69336,-27.168497,423.20547,31.0,500.0,-0.21757837,-2.7222962,-0.06573443,-0.00084724237,-2.0287666,0.8432553,0.0008472429,0.0053199865,-0.0017000707,-0.0036137938,0.56990767,0.0028485577,80.0,65025,0.9993889,0.0002512,-26.39422035217285,38.56993865966797,0.4278293354277467,7840000,3074,2555
246,-61.883144,34.60974,-156.8594,-25.783577,378.81482,28.0,500.0,-0.25480938,-3.5091016,-0.042933643,-0.0052729864,-1.692723,0.9159815,0.0052729873,0.009848038,-0.0031004797,-0.0070057493,0.5691299,0.0043490515,80.0,65025,0.9962404,0.000251,-26.325883865356445,38.53366470336914,0.4274966563063952,7872000,3087,2543
247,-55.84213,31.242968,-129.3773,-22.783962,384.34567,32.0,500.0,-0.22698663,-2.757528,0.01412103,-0.005612897,-1.9591546,0.9290878,0.0056128977,0.007220113,-0.0022222975,-0.0046514245,0.56835127,0.003623262,80.0,65025,0.9964741,0.00025079999999999997,-26.251718521118164,38.50056457519531,0.4271640067268829,7904000,3099,2563
248,-53.325363,28.807203,-125.74637,-24.689964,410.8,29.0,500.0,-0.23828582,-2.9080992,-0.0864745,0.0031723275,-1.3887432,1.0283426,-0.0031723268,0.0050842473,-0.0019122197,-0.0035710882,0.5675722,0.0029487298,80.0,65025,1.0011846,0.00025059999999999997,-26.17679786682129,38.466407775878906,0.4268313361407143,7936000,3112,2568
249,-56.51342,31.344435,-161.45877,-27.974585,407.60526,31.0,500.0,-0.24112967,-2.9707906,-0.078491345,-0.0011526037,-2.060388,0.96455073,0.0011526042,0.008332217,-0.0024774207,-0.0054031527,0.5667925,0.0035694675,80.0,65025,1.0002384,0.00025039999999999996,-26.105379104614258,38.43091583251953,0.42649867042161166,7968000,3124,2567
250,-55.558056,30.457447,-147.40123,-24.30655,404.19736,25.0,500.0,-0.22927368,-3.0650203,-0.07070018,-0.0035663843,-1.9633113,1.0026253,0.003566383,0.008517299,-0.0023839478,-0.0060334867,0.56601226,0.0037201769,80.0,65025,0.99890536,0.00025019999999999996,-26.033214569091797,38.395999908447266,0.42616600996219556,8000000,3137,2563
251,-56.75347,30.169321,-135.75858,-26.30067,387.525,28.0,500.0,-0.23859125,-3.7310798,-0.0123405885,-0.000646899,-2.0949116,1.1198857,0.00064689876,0.008336056,-0.0023476328,-0.0057839174,0.5652314,0.0034686178,80.0,65025,0.9977651,0.00025,-25.96166229248047,38.361724853515625,0.42583332977312577,8032000,3149,2564
252,-57.63861,31.865597,-142.28458,-23.276833,378.32098,30.0,500.0,-0.2400742,-2.7518542,-0.055335682,-0.0023922252,-1.9644716,0.895267,0.0023922254,0.0066785766,-0.0021073222,-0.004437508,0.5644497,0.0034393794,80.0,65025,0.9988129,0.0002498,-25.891414642333984,38.3280029296875,0.4255006556676926,8064000,3162,2553
253,-51.170033,27.59326,-109.1827,-27.272697,414.28378,32.0,500.0,-0.22443542,-3.0196285,-0.03370414,-0.0005591594,-1.3011726,0.99426854,0.0005591593,0.0048990874,-0.0018254574,-0.0033460716,0.5636677,0.0029761416,80.0,65025,1.0007901,0.00024959999999999994,-25.817731857299805,38.29469299316406,0.42516798803756656,8096000,3174,2537
254,-58.720016,31.215889,-123.53725,-26.354496,373.67075,32.0,500.0,-0.24952587,-3.211473,-0.08294093,-0.0019431383,-2.1855636,1.0231657,0.0019431377,0.008874964,-0.0026599336,-0.0060295165,0.5628848,0.003949002,80.0,65025,0.99990034,0.0002494,-25.749683380126953,38.260597229003906,0.4248353272741007,8128000,3187,2546
255,-56.53599,31.67589,-129.21822,-25.29809,378.41464,30.0,500.0,-0.23578973,-2.8516946,-0.07928137,-0.0016706513,-2.100372,0.8162277,0.0016706525,0.008619573,-0.0026061863,-0.0055673555,0.5621015,0.003492806,80.0,65025,0.9994556,0.0002492,-25.680084228515625,38.227718353271484,0.4245026737683298,8160000,3199,2559
256,-57.164635,32.46055,-132.47401,-26.804523,375.43375,30.0,500.0,-0.24970822,-2.8928456,-0.05903079,-0.001361959,-2.0048656,0.90859103,0.001361958,0.008933048,-0.0028207279,-0.006130251,0.56131744,0.003864191,80.0,65025,0.9989673,0.000249,-25.611881256103516,38.19473648071289,0.42417000262846627,8192000,3212,2552
257,-52.55503,30.990337,-132.77635,-22.76189,407.72,31.0,500.0,-0.22714943,-2.8435214,-0.035369582,-0.0005331947,-2.2332516,1.0400916,0.0005331956,0.005478696,-0.0019554594,-0.0034934343,0.560533,0.0032557047,80.0,65025,1.0007999,0.0002488,-25.541854858398438,38.16135025024414,0.4238373395670641,8224000,3224,2560
258,-45.110344,23.063036,-108.402626,-26.210112,447.11594,34.0,500.0,-0.20079999,-3.7968705,-0.06582941,0.001994923,-2.220589,1.143213,-0.001994922,0.0053786323,-0.0017197907,-0.0035391727,0.5597478,0.0028332653,80.0,65025,1.0017368,0.00024859999999999997,-25.46735191345215,38.12860870361328,0.42350465973135176,8256000,3237,2560
259,-48.035313,25.817783,-109.027374,-24.061615,429.29578,33.0,500.0,-0.21297094,-2.6923501,-0.033192746,0.0025911755,-1.2742754,0.89382,-0.0025911762,0.003456437,-0.001538496,-0.0022634189,0.5589619,0.0028062165,80.0,65025,1.002203,0.0002484,-25.39497184753418,38.09555435180664,0.4231719887935835,8288000,3249,2541
260,-57.256115,31.963182,-111.19052,-26.040524,369.57144,25.0,500.0,-0.2395182,-3.070832,-0.026343655,-0.001124591,-2.0448809,1.2778655,0.001124592,0.009071533,-0.0025467323,-0.006691033,0.5581755,0.0040265736,80.0,65025,0.9990256,0.00024819999999999996,-25.328197479248047,38.06304168701172,0.4228393271431886,8320000,3262,2539
261,-49.283424,25.59471,-109.34393,-25.14787,430.0,30.0,500.0,-0.2146796,-2.6714246,-0.070997596,0.0016044817,-2.222415,1.20312,-0.0016044814,0.005297158,-0.0018128557,-0.0037107025,0.55738837,0.003085359,80.0,65025,1.0002071,0.00024799999999999996,-25.257604598999023,38.02914047241211,0.42250667516927376,8352000,3275,2553
262,-52.07231,30.09417,-169.91464,-23.473822,423.55554,21.0,500.0,-0.22371173,-3.1649683,-0.06843436,0.0025666247,-2.0013757,1.2603536,-0.002566625,0.007091121,-0.0021304803,-0.004666322,0.55660063,0.003200382,80.0,65025,1.0019658,0.0002478,-25.189382553100586,37.99473571777344,0.4221740080970898,8384000,3287,2565
263,-54.61851,30.018545,-110.610596,-26.546577,390.34177,29.0,500.0,-0.2276717,-2.9738834,-0.07925438,-0.0020501832,-1.955782,0.8480213,0.0020501849,0.008462583,-0.0024967743,-0.005740177,0.5558124,0.0034033402,80.0,65025,0.99836713,0.0002476,-25.122652053833008,37.961605072021484,0.4218413263745798,8416000,3300,2560
264,-53.20163,29.83648,-123.73605,-23.078423,399.5974,28.0,500.0,-0.2303877,-2.970601,-0.029013624,0.00017079628,-1.766921,0.8925551,-0.00017079554,0.0056019854,-0.0019742996,-0.0040557543,0.5550236,0.0032417977,80.0,65025,0.9988473,0.0002474,-25.055578231811523,37.928375244140625,0.4215086555732355,8448000,3312,2553
265,-54.479843,31.075232,-122.3901,-21.524445,391.6329,28.0,500.0,-0.2357985,-3.1620555,-0.079201356,-0.0020567838,-1.9006138,0.7460788,0.0020567826,0.0074606203,-0.0023135268,-0.0053648376,0.55423397,0.0035101916,80.0,65025,0.9998763,0.0002472,-24.990474700927734,37.89521408081055,0.42117599608086254,8480000,3325,2553
266,-49.993668,28.59492,-111.01664,-22.864729,414.89334,28.0,500.0,-0.22120509,-2.9111314,-0.07186164,0.0007653718,-1.7826889,0.9385671,-0.00076537137,0.0053437115,-0.0018902118,-0.003679244,0.55344385,0.0031489835,80.0,65025,1.0002146,0.000247,-24.922897338867188,37.8622932434082,0.42084332320072254,8512000,3337,2554
267,-50.479847,29.906582,-141.19191,-25.733526,424.78082,29.0,500.0,-0.22289188,-2.7102933,-0.077428065,0.001751059,-2.016636,1.0564338,-0.0017510593,0.00665527,-0.0021496234,-0.0045094215,0.5526529,0.003349661,80.0,65025,1.0013194,0.0002468,-24.85698890686035,37.828857421875,0.42051066244384017,8544000,3350,2549
268,-52.379402,30.958937,-123.74066,-22.656763,395.41025,26.0,500.0,-0.22082503,-3.177676,-0.062009603,-0.0032650242,-2.2147365,0.89722085,0.0032650235,0.0067714993,-0.0022338473,-0.005038984,0.55186176,0.0037723468,80.0,65025,0.9994332,0.0002466,-24.791419982910156,37.79663848876953,0.42017798915247767,8576000,3362,2563
269,-48.09868,27.905891,-108.662224,-22.709608,419.6081,29.0,500.0,-0.20667064,-3.0038135,-0.087951854,0.00037082983,-2.2112513,0.9097218,-0.00037082925,0.006287189,-0.0019228952,-0.004414984,0.5510696,0.00307929,80.0,65025,1.0011157,0.00024639999999999997,-24.723745346069336,37.764591217041016,0.4198453287973447,8608000,3375,2551
270,-52.21137,30.792212,-125.85151,-26.694597,403.57895,29.0,500.0,-0.21725793,-2.9583397,-0.08270828,-0.0009495255,-2.2558942,1.0240692,0.0009495241,0.00805185,-0.0022159661,-0.005383087,0.5502769,0.0037997288,80.0,65025,0.999375,0.00024619999999999997,-24.659446716308594,37.732120513916016,0.41951265675970073,8640000,3387,2558
