Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
74,-149.43417,65.29899,-360.9425,-75.55392,134.55656,9.0,500.0,-0.9538879,-1.7715821,0.14643748,0.0060563404,-1.4493145,0.3555847,-0.0060563404,0.0029226488,-0.0010502456,-0.0002869366,0.47109696,0.0017474783,80.0,1371,1.000731,0.00022699999999999996,-101.83080291748047,67.7992935180664,0.3875766727181062,2368000,371,6285
75,-144.80751,66.14753,-387.4947,-100.244896,122.54365,8.0,500.0,-0.966698,-1.8640789,-0.31018102,0.0045252778,-0.6849352,0.38430965,-0.0045252773,0.00300171,-0.0011847217,-0.00024703259,0.46679592,0.0020541446,80.0,1371,0.9999643,0.00022599999999999996,-101.22987365722656,67.81407165527344,0.38591332667034,2400000,375,6727
76,-147.26361,67.9049,-359.26044,-101.02257,129.5,8.0,500.0,-0.93913,-1.7473174,-0.33567336,0.0026766295,-1.0021236,0.34250337,-0.0026766295,0.0030118641,-0.0011430018,-0.00014975126,0.4624766,0.00198796,80.0,1371,0.99988675,0.000225,-100.62967681884766,67.83354949951172,0.38424999620757794,2432000,380,6749
77,-145.70006,65.99978,-400.12537,-97.841415,129.79584,6.0,500.0,-0.9355558,-1.7124195,-0.31837717,0.0032424869,-0.67198414,0.39624256,-0.0032424866,0.0034250808,-0.0012281262,-0.00024904107,0.45813847,0.0021232923,80.0,1371,0.9985295,0.00022399999999999997,-100.05345916748047,67.84107971191406,0.3825866743838087,2464000,385,6781
78,-146.69293,66.138275,-362.9294,-88.20244,148.20197,10.0,500.0,-0.8852079,-1.7658501,-0.248994,0.008740784,-0.5972702,0.4202685,-0.008740784,0.0030758113,-0.0011981124,-0.00029595563,0.4537812,0.0019787163,80.0,1371,1.0019698,0.000223,-99.42072296142578,67.9312973022461,0.38092333246808013,2496000,390,6784
79,-148.52066,70.10389,-456.32553,-89.6149,143.56398,4.0,500.0,-0.89853615,-1.6847297,-0.31557325,0.006079825,-0.6429233,0.36801782,-0.0060798246,0.0029868302,-0.0011846932,-0.00027814275,0.44940525,0.0019620215,80.0,1371,1.0025036,0.00022199999999999998,-98.82130432128906,67.9849624633789,0.3792600108593067,2528000,394,6740
80,-149.65982,69.46269,-367.32065,-81.6792,148.10945,8.0,500.0,-0.87896943,-1.6925136,-0.33384717,0.0081615,-0.9315268,0.2955389,-0.008161499,0.0031760922,-0.0011760436,-0.00022633775,0.44500974,0.0019719708,80.0,1371,1.002018,0.00022099999999999998,-98.23163604736328,68.03717041015625,0.37759666004992953,2560000,399,6727
81,-139.85703,56.926086,-362.4971,-92.02536,148.68599,9.0,500.0,-0.8219108,-1.7773045,-0.23011439,0.0119656,-0.72479284,0.32230648,-0.0119656,0.0028201072,-0.0011186054,-0.00028412562,0.44059515,0.001980525,80.0,1371,1.0036938,0.00022,-97.58109283447266,68.18248748779297,0.37593334427146013,2592000,404,6695
82,-143.74037,66.097115,-367.28162,-70.04213,165.28804,8.0,500.0,-0.78434986,-1.6915389,-0.28460374,0.009837174,-0.8530464,0.30135655,-0.009837174,0.0027000178,-0.0011220734,-0.000191601,0.43616062,0.0018004845,80.0,1371,1.0019848,0.00021899999999999998,-96.92884063720703,68.33805847167969,0.37426999362165975,2624000,409,6466
83,-144.09068,62.300262,-353.642,-72.87582,166.94595,12.0,500.0,-0.7761622,-1.814149,-0.26566607,0.009268052,-0.65982854,0.3510916,-0.009268053,0.002823004,-0.0011342318,-0.00032308715,0.43170652,0.0018790402,80.0,1371,1.0023841,0.00021799999999999999,-96.29080200195312,68.47774505615234,0.37260667354407706,2656000,414,6214
84,-135.86519,60.54674,-348.43503,-82.06012,149.79208,8.0,500.0,-0.74487525,-1.6400412,-0.19708277,0.008150934,-0.6847125,0.34651813,-0.008150933,0.0028483793,-0.0011656466,-0.00033056235,0.42723268,0.0020491146,80.0,1371,1.0008287,0.000217,-95.6488265991211,68.64006805419922,0.37094333864051454,2688000,419,6426
85,-133.54419,57.327038,-354.0748,-71.9775,158.95876,7.0,500.0,-0.71984655,-1.7720971,-0.2703146,0.011742638,-1.0156331,0.42040575,-0.011742638,0.0028840571,-0.0011355542,-0.00030218586,0.42273852,0.0018634388,80.0,1371,1.0033667,0.00021599999999999996,-94.98969268798828,68.83662414550781,0.369279989221283,2720000,425,5906
86,-142.02611,63.323288,-429.90292,-55.73493,194.8258,7.0,500.0,-0.6860051,-1.9755394,-0.20857042,0.010725905,-1.452773,0.51625144,-0.010725906,0.0036096696,-0.0012234794,-0.0002775885,0.4182239,0.0019766518,80.0,1371,1.0015175,0.000215,-94.32649230957031,69.03280639648438,0.3676166703097782,2752000,429,6585
87,-130.88559,58.672802,-466.52365,-50.653915,167.85796,7.0,500.0,-0.6479585,-1.7019786,-0.23003155,0.010768654,-0.7559702,0.46618322,-0.010768654,0.0029761163,-0.0011898275,-0.00032954715,0.41368902,0.0019192426,80.0,1371,1.0027089,0.000214,-93.64860534667969,69.26535034179688,0.3659533179593572,2784000,435,5969
88,-134.31308,57.403393,-318.8124,-68.66556,190.46541,8.0,500.0,-0.62543184,-1.7126397,-0.21043682,0.010093071,-0.89353764,0.43827164,-0.010093071,0.0030332739,-0.001237771,-0.00032924756,0.40913343,0.00200595,80.0,1371,1.0016687,0.00021299999999999997,-92.9747543334961,69.49000549316406,0.3642899788615118,2816000,440,5752
89,-131.29655,54.564663,-394.4226,-49.803905,154.12563,9.0,500.0,-0.6769735,-1.7286768,-0.19698036,0.0071705864,-1.0439504,0.41949672,-0.007170587,0.003189845,-0.001291845,-0.0002787002,0.40455717,0.0020817602,80.0,1371,1.0005715,0.00021199999999999998,-92.36148071289062,69.63528442382812,0.36262667817768585,2848000,446,5904
90,-129.72282,50.41994,-341.3239,-61.34302,181.51497,10.0,500.0,-0.604487,-1.6736008,-0.19363044,0.011133103,-0.9756937,0.3497269,-0.011133102,0.0026071356,-0.0011182501,-0.00035758718,0.39995953,0.001890804,80.0,1371,1.002793,0.00021099999999999998,-91.71026611328125,69.8402099609375,0.3609633124552349,2880000,451,6712
91,-119.48766,42.095505,-310.2048,-53.865646,155.55612,11.0,500.0,-0.5588053,-1.6534114,-0.09213544,0.010857785,-1.1758438,0.40424374,-0.010857785,0.0025934633,-0.0011137051,-0.00035949895,0.3953409,0.0018325502,80.0,1371,1.0023414,0.00020999999999999998,-91.04376220703125,70.08287048339844,0.35929999525249634,2912000,455,6677
92,-125.0732,50.793213,-335.6595,-46.508255,154.36548,6.0,500.0,-0.60371286,-1.677557,-0.19932437,0.008339223,-1.0870608,0.3692176,-0.008339224,0.0025412063,-0.001145125,-0.00023748753,0.39070082,0.0020383038,80.0,1371,1.0015416,0.00020899999999999998,-90.42825317382812,70.24661254882812,0.3576366684747011,2944000,460,6718
93,-123.47747,49.25263,-331.38184,-56.114014,209.46478,7.0,500.0,-0.51388276,-1.7199525,-0.16258891,0.0108010275,-0.7641876,0.4276316,-0.010801027,0.0023988206,-0.0010816313,-0.00045581246,0.38603893,0.001895667,80.0,1371,1.0045269,0.000208,-89.75666046142578,70.49827575683594,0.355973318511763,2976000,465,6746
94,-115.130486,37.101196,-292.49634,-46.329758,171.20224,12.0,500.0,-0.4889012,-1.6698564,-0.16205703,0.00853425,-0.638459,0.29773408,-0.00853425,0.0021361536,-0.0010484576,-0.00034689464,0.38135543,0.0020423955,80.0,1371,1.0031979,0.00020699999999999996,-89.08820343017578,70.75282287597656,0.3543100174792727,3008000,470,6759
95,-120.178406,45.165813,-355.99774,-37.78689,185.90123,8.0,500.0,-0.4945461,-1.6663204,-0.16781041,0.009715477,-0.95637906,0.3966706,-0.009715476,0.0025388137,-0.0011051308,-0.0003858808,0.3766499,0.0018787122,80.0,1371,1.0025845,0.00020599999999999997,-88.44288635253906,70.9762954711914,0.35264666899838526,3040000,475,6314
96,-113.56911,31.967999,-258.41006,-47.1615,184.40741,9.0,500.0,-0.44311863,-1.7517929,-0.16581781,0.010291558,-0.6504746,0.3560051,-0.010291558,0.0021149623,-0.0009989708,-0.0004189387,0.371922,0.0018370305,80.0,1371,1.0036346,0.000205,-87.77671813964844,71.23252868652344,0.350983346880505,3072000,480,6568
97,-112.35702,37.112442,-278.68912,-42.351917,209.51749,12.0,500.0,-0.42511886,-1.850128,-0.17117976,0.0104476325,-0.85299236,0.44108355,-0.010447633,0.002092509,-0.0009840343,-0.0003530506,0.36717176,0.0018195068,80.0,1371,1.0040189,0.00020399999999999997,-87.1090087890625,71.49735260009766,0.34931999966136884,3104000,484,6725
98,-108.2659,30.902971,-279.5545,-52.236618,177.04118,6.0,500.0,-0.40886068,-1.6407027,-0.16439772,0.009924108,-0.97720444,0.3313551,-0.009924108,0.0021724983,-0.0010240269,-0.0003139734,0.36239865,0.0018512589,80.0,1371,1.0028992,0.000203,-86.44432067871094,71.76595306396484,0.3476566607898571,3136000,489,6713
99,-111.80408,35.10452,-306.6417,-54.062073,193.35257,10.0,500.0,-0.42580342,-1.88164,-0.12350683,0.00771625,-0.77258843,0.48271024,-0.007716249,0.00243046,-0.0011500104,-0.00028308877,0.3576026,0.0019879653,80.0,1371,1.0010159,0.00020199999999999998,-85.81390380859375,71.9850082397461,0.34599332290320134,3168000,494,6719
100,-111.27465,40.653915,-346.5969,-40.97132,190.06451,13.0,500.0,-0.4005219,-1.6340257,-0.12640728,0.0066587324,-0.77586716,0.34261963,-0.006658733,0.0021142475,-0.001035499,-0.000225308,0.35278368,0.0019798563,80.0,1371,1.0015225,0.00020099999999999995,-85.188232421875,72.20012664794922,0.3443299798605651,3200000,499,6723
101,-109.00522,35.152008,-278.53256,-39.168346,182.98781,5.0,500.0,-0.39884293,-1.6272483,-0.13417287,0.0092157265,-0.6095285,0.44963956,-0.0092157265,0.0028257705,-0.0012582899,-0.00049114,0.3479414,0.001963353,80.0,1371,1.0036894,0.0002,-84.56552124023438,72.41649627685547,0.342666667586811,3232000,503,6713
102,-106.08845,27.72083,-320.32562,-41.24767,171.10983,7.0,500.0,-0.37455422,-1.767073,-0.1365316,0.007242943,-0.8881284,0.39756367,-0.007242943,0.0020342576,-0.0010717027,-0.0002869879,0.34307563,0.0019917577,80.0,1371,1.0016754,0.00019899999999999999,-83.94519805908203,72.63101959228516,0.3410033411234037,3264000,508,6732
103,-102.969124,22.733944,-242.53735,-41.940033,157.90958,8.0,500.0,-0.3449425,-1.6313661,-0.09895762,0.007968497,-0.9669658,0.391155,-0.007968498,0.0025254306,-0.0011665538,-0.00031520898,0.3381858,0.0019577884,80.0,1371,1.0022746,0.00019799999999999996,-83.32574462890625,72.85333251953125,0.3393399979632052,3296000,513,6728
104,-104.02769,24.004782,-233.95761,-50.18555,154.91753,12.0,500.0,-0.35749745,-1.7050639,-0.020181278,0.0057833795,-1.1081473,0.43753016,-0.005783379,0.0025347963,-0.0011635397,-0.00039529146,0.333272,0.0020329761,80.0,1371,1.0016077,0.000197,-82.7296371459961,73.04571533203125,0.33767667705345983,3328000,518,6701
105,-100.82462,31.410028,-303.3804,-34.039818,164.55737,5.0,500.0,-0.3470378,-1.5926967,-0.026351796,0.008676179,-0.7714188,0.4348947,-0.008676179,0.0023854286,-0.0011353779,-0.00037764315,0.328334,0.0018320978,80.0,1371,1.0034173,0.00019599999999999997,-82.12852478027344,73.24832153320312,0.3360133376309297,3360000,522,6756
106,-104.60953,33.890118,-239.27322,-28.124756,234.136,5.0,500.0,-0.315005,-1.6239411,-0.07758498,0.0053729047,-0.87652606,0.4170163,-0.0053729056,0.0016011398,-0.0008821972,-0.00026914006,0.32337147,0.0018064056,80.0,1371,1.0019678,0.000195,-81.52651977539062,73.4449691772461,0.33434998077180506,3392000,527,6746
107,-99.42481,22.54703,-218.96933,-32.140327,188.09494,6.0,500.0,-0.29254106,-1.6093518,-0.09507817,0.0059261094,-1.0186596,0.37345824,-0.0059261094,0.0019565672,-0.0010387581,-0.0002583323,0.31838426,0.001964222,80.0,1371,1.0035818,0.000194,-80.92539978027344,73.64868927001953,0.3326866483943416,3424000,532,6715
108,-100.457954,21.351238,-218.03444,-46.473656,194.64473,9.0,500.0,-0.30421162,-1.6199713,-0.08504552,0.007464451,-0.64450973,0.41394773,-0.00746445,0.0016941547,-0.0009377461,-0.00031200965,0.3133721,0.0017831825,80.0,1371,1.0034616,0.00019299999999999997,-80.33698272705078,73.83563995361328,0.33102334333927497,3456000,537,6224
109,-96.626175,29.894686,-210.17972,-34.46353,229.97675,10.0,500.0,-0.274232,-1.6564364,-0.07025953,0.0064058737,-0.68107957,0.37443954,-0.006405874,0.0016491065,-0.00092870515,-0.00019312356,0.3083345,0.0018274242,80.0,1371,1.0036942,0.00019199999999999998,-79.7445068359375,74.03468322753906,0.32935999109229713,3488000,542,6726
110,-98.83672,22.698822,-190.0186,-21.431849,194.81046,7.0,500.0,-0.28316686,-1.5497152,-0.09706921,0.005402941,-0.8599888,0.36708704,-0.0054029413,0.0017786749,-0.0009570631,-0.00022483942,0.30327174,0.0019136039,80.0,1371,1.0016055,0.000191,-79.17281341552734,74.20479583740234,0.32769667614752446,3520000,547,6729
111,-100.12727,40.68538,-287.35272,-38.744118,257.24347,4.0,500.0,-0.27536857,-1.5625526,-0.093657196,0.0068224636,-0.78042334,0.39887142,-0.006822464,0.0016939223,-0.00095147674,-0.00028431136,0.2981829,0.0018825766,80.0,1371,1.0029423,0.00018999999999999998,-78.60453033447266,74.37159729003906,0.32603332710575944,3552000,551,6678
112,-95.36188,26.472876,-234.84035,-29.703758,186.68124,7.0,500.0,-0.26423028,-1.5685172,-0.012094824,0.005226142,-0.9744759,0.41398567,-0.005226142,0.002272278,-0.0011751538,-0.00029827128,0.29306796,0.002129653,80.0,1371,1.0023031,0.00018899999999999999,-78.04236602783203,74.53820037841797,0.3243699913090489,3584000,556,6694
113,-103.75761,31.213455,-275.56308,-34.9222,177.95267,8.0,500.0,-0.31399578,-1.8556955,-0.07139504,0.00505664,-0.9192325,0.5091938,-0.0050566406,0.0018829613,-0.0010352561,-0.00020147674,0.28792712,0.0018707562,80.0,1371,1.0024967,0.000188,-77.52740478515625,74.63836669921875,0.32270667798118874,3616000,561,6691
114,-95.270256,22.738705,-179.32074,-27.587149,186.4625,9.0,500.0,-0.26349193,-1.5892383,-0.05386512,0.0050108223,-0.9733275,0.38550627,-0.005010822,0.0020640828,-0.0011078445,-0.00015916418,0.28275925,0.0020747283,80.0,1371,1.0029117,0.00018699999999999996,-76.9904556274414,74.77409362792969,0.32104332094096943,3648000,566,6685
115,-94.76423,21.665422,-170.25726,-30.693241,189.47134,7.0,500.0,-0.24834232,-1.6453655,0.22357485,0.005477209,-1.4124308,0.43623513,-0.0054772086,0.0019166839,-0.0010308895,-0.000219546,0.27756497,0.0019857192,80.0,1371,1.0022047,0.000186,-76.45231628417969,74.91436004638672,0.31938000901642877,3680000,571,6679
116,-94.01851,21.992697,-171.37016,-36.06252,203.45517,9.0,500.0,-0.2338431,-1.6815879,-0.06723738,0.004033771,-0.63736284,0.42348585,-0.004033771,0.0013329862,-0.00086936913,-0.000285353,0.27234322,0.0019314798,80.0,1371,1.001881,0.000185,-75.91849517822266,75.05052947998047,0.31771667907381373,3712000,575,6646
117,-94.69927,25.608227,-190.55383,-30.630238,207.92958,11.0,500.0,-0.23803969,-1.5546148,-0.008301649,0.002461778,-0.8860309,0.39329773,-0.0024617775,0.0020260785,-0.0011096708,-0.00031890412,0.2670942,0.0020654243,80.0,1371,1.0008461,0.00018399999999999997,-75.39926147460938,75.16800689697266,0.31605334603496843,3744000,580,6690
118,-94.17406,24.11505,-177.16795,-30.075611,197.3,10.0,500.0,-0.23847881,-1.5248088,-0.053535588,0.0023860305,-0.88874567,0.43451697,-0.0023860307,0.0019424674,-0.0010424054,-0.0002741326,0.26181743,0.0021259952,80.0,1371,0.9999735,0.00018299999999999998,-74.88745880126953,75.28016662597656,0.3143899884524414,3776000,585,6685
119,-93.414085,27.550503,-216.83154,-30.666718,198.00667,7.0,500.0,-0.23266728,-1.6269162,0.96034545,0.0044600437,-2.1357188,0.44238096,-0.0044600437,0.0022952128,-0.0011465446,-0.00035873515,0.25651267,0.0020797187,80.0,1371,1.0010843,0.00018199999999999998,-74.37897491455078,75.3927230834961,0.31272666133310395,3808000,590,6674
120,-94.12389,26.641563,-205.27165,-38.41358,221.69698,6.0,500.0,-0.22983815,-1.6169242,-0.074322596,0.0047787135,-0.6872502,0.4715078,-0.0047787135,0.0013869136,-0.0008523484,-0.00022307142,0.2511797,0.0018324829,80.0,1371,1.0022744,0.00018099999999999995,-73.88017272949219,75.49075317382812,0.31106334582100853,3840000,595,6259
121,-90.56389,25.09854,-198.18465,-27.708395,217.73334,12.0,500.0,-0.20406054,-1.5464551,-0.0006392002,0.00029815614,-1.0409448,0.46900013,-0.00029815605,0.0019196928,-0.0010037262,-0.00045609626,0.24581812,0.0020760363,80.0,1371,0.99795437,0.00017999999999999998,-73.37849426269531,75.59779357910156,0.30939998805568575,3872000,600,6490
122,-91.240776,25.567957,-168.35184,-31.21498,218.72388,11.0,500.0,-0.21298487,-1.7030709,-0.06853997,0.0034409498,-0.92459816,0.47584546,-0.0034409496,0.001716981,-0.0010161059,-0.0002922507,0.24042773,0.001992128,80.0,1371,1.0021217,0.000179,-72.88543701171875,75.69597625732422,0.30773668358084383,3904000,605,6687
123,-92.91236,23.272602,-186.18678,-27.929604,181.0485,6.0,500.0,-0.22106677,-1.6149862,-0.053477373,0.0013885589,-0.906509,0.4153201,-0.0013885591,0.0017365594,-0.0010096772,-0.00024633954,0.23500803,0.002099558,80.0,1371,0.999476,0.00017799999999999996,-72.41117095947266,75.77484893798828,0.3060733449893611,3936000,609,6697
124,-92.47668,26.068176,-232.3422,-26.825531,207.26761,13.0,500.0,-0.21967548,-1.6789118,-0.065639906,0.0039964933,-0.64287865,0.37877694,-0.0039964933,0.0013301807,-0.0008781671,-0.00023925673,0.22955872,0.0018094234,80.0,1371,1.0039905,0.00017700000000000002,-71.94136047363281,75.84765625,0.30440999717997913,3968000,614,6707
125,-90.76613,22.968332,-153.06018,-35.743263,190.79488,3.0,500.0,-0.20971435,-1.6278079,-0.035623357,0.0017839995,-1.0462506,0.5080526,-0.0017839989,0.0021900123,-0.0011087229,-0.00037005,0.22407961,0.0020081408,80.0,1371,1.0007429,0.000176,-71.47508239746094,75.92156219482422,0.3027466661037726,4000000,619,6680
126,-88.69923,30.515636,-206.12894,-29.724627,231.25397,7.0,500.0,-0.19285963,-1.6643168,0.02038061,0.0023158211,-1.2002803,0.39647147,-0.0023158216,0.001983888,-0.0010058101,-0.0002057291,0.21857029,0.0019339402,80.0,1371,1.0008605,0.00017499999999999997,-71.00392150878906,76.0025634765625,0.30108334286341837,4032000,624,6679
127,-95.566216,23.92445,-177.70004,-26.650959,183.1043,4.0,500.0,-0.22218625,-1.5816119,-0.035451688,-0.0014520434,-0.9045522,0.4179096,0.0014520433,0.0021187263,-0.0010911389,-0.0003421097,0.2130304,0.0021112636,80.0,1371,0.9983012,0.000174,-70.5655746459961,76.04579162597656,0.29941998469562436,4064000,629,6720
128,-89.648636,25.779163,-191.31029,-21.859905,230.29921,7.0,500.0,-0.20050867,-1.5260526,-0.022412416,0.0035797425,-0.8722571,0.44272727,-0.003579742,0.0018485093,-0.001016599,-0.0004139793,0.20745985,0.0019071186,80.0,1371,1.0026377,0.00017299999999999998,-70.11402130126953,76.10606384277344,0.29775665793480005,4096000,633,6711
129,-88.82774,26.846626,-186.13332,-29.528227,215.77206,9.0,500.0,-0.19926666,-1.5655365,0.25410867,0.002802009,-1.4206296,0.37099048,-0.0028020097,0.0015241908,-0.0009281065,-0.00035888192,0.20185797,0.0019408376,80.0,1371,1.000269,0.00017199999999999995,-69.66999053955078,76.16028594970703,0.296093323246931,4128000,638,6697
130,-89.19263,24.237,-145.48828,-26.88518,191.09677,6.0,500.0,-0.19726706,-1.5751657,-0.04089134,0.0015167857,-0.7449914,0.39441156,-0.0015167855,0.0015926701,-0.001012784,-0.00028121396,0.19622461,0.0022266977,80.0,1371,0.9996641,0.000171,-69.23323822021484,76.21031951904297,0.2944300140881914,4160000,643,6732
131,-85.52724,24.482174,-115.14458,-29.859911,226.31007,6.0,500.0,-0.18586563,-1.6357268,-0.011662582,0.004037263,-1.0752772,0.4623122,-0.0040372624,0.0017221961,-0.00093499885,-0.00020265297,0.19055915,0.0018816139,80.0,1371,1.0019001,0.00016999999999999999,-68.7912826538086,76.2678451538086,0.2927666602097364,4192000,648,6702
132,-91.25049,22.693682,-159.30064,-24.778217,167.73743,8.0,500.0,-0.2081066,-1.6291137,-0.05485019,0.0009812034,-1.0201632,0.3454114,-0.0009812037,0.0021465328,-0.0010950752,-0.00019493609,0.18486157,0.0021073543,80.0,1371,1.0005958,0.000169,-68.37648010253906,76.29821014404297,0.2911033335374733,4224000,652,6702
133,-88.95855,25.58308,-189.87239,-25.376635,220.0827,10.0,500.0,-0.1892742,-1.5771925,-0.03009839,0.002787811,-0.8690907,0.48342034,-0.0027878112,0.0013345189,-0.00081975746,-0.00025205602,0.17913125,0.0018783174,80.0,1371,1.0008501,0.000168,-67.95608520507812,76.33402252197266,0.28944000266852465,4256000,658,6215
134,-86.86858,25.983133,-151.84085,-28.548594,205.93706,7.0,500.0,-0.18363892,-1.7215636,0.056250054,0.002775949,-0.7547324,0.40719032,-0.0027759485,0.0016145102,-0.0009709443,-0.0003887911,0.17336798,0.002022278,80.0,1371,1.0008901,0.00016699999999999997,-67.53753662109375,76.37176513671875,0.28777667305758964,4288000,662,6719
135,-88.70873,24.997988,-137.05952,-29.67462,210.2,10.0,500.0,-0.1850118,-1.5160822,-0.018807722,0.0015674809,-0.9759433,0.4075011,-0.0015674811,0.0021359052,-0.0011068699,-0.0002808373,0.16757116,0.0021297792,80.0,1371,0.99893725,0.000166,-67.12847900390625,76.40011596679688,0.2861133178000246,4320000,667,6727
136,-86.045235,28.18776,-157.71223,-23.86631,212.71739,7.0,500.0,-0.18413049,-1.6195076,-0.047236275,0.0029744084,-0.95962447,0.4167968,-0.0029744087,0.0018552457,-0.0009946537,-0.0003863292,0.16174078,0.001939207,80.0,1371,1.000066,0.000165,-66.72083282470703,76.42967224121094,0.28445001424858274,4352000,672,6733
137,-85.998375,24.894884,-108.89646,-22.925566,214.0949,5.0,500.0,-0.18039487,-1.6298575,-0.0049447306,0.0021875973,-0.9784931,0.40827608,-0.0021875973,0.0016800653,-0.00092145306,-0.00027830288,0.15587609,0.002018423,80.0,1371,1.0014354,0.00016399999999999997,-66.31775665283203,76.4556884765625,0.2827866713414936,4384000,677,6696
138,-88.805565,25.063593,-143.82991,-27.584682,183.98148,8.0,500.0,-0.19341105,-1.6010606,0.021908278,0.00020215339,-0.84439945,0.41173834,-0.00020215323,0.0020532883,-0.0011021167,-0.0003836576,0.14997673,0.002231283,80.0,1371,1.0001146,0.00016299999999999998,-65.93103790283203,76.46746063232422,0.28112333616066304,4416000,681,6723
139,-85.61283,26.312906,-117.16238,-25.566639,207.83803,13.0,500.0,-0.18130639,-1.6756927,-0.00084650517,0.0031984143,-0.8005651,0.4749927,-0.003198414,0.0015710861,-0.000981098,-0.0003844087,0.14404236,0.0020748074,80.0,1371,1.001345,0.000162,-65.53982543945312,76.4858169555664,0.27945999006879996,4448000,686,6648
140,-87.43356,25.205563,-151.18103,-22.048046,211.28058,7.0,500.0,-0.18203506,-1.4873827,-0.005604513,0.0019370067,-0.7844354,0.3668888,-0.0019370065,0.0018270798,-0.0010288351,-0.0003500142,0.13807274,0.0021146806,80.0,1371,1.001273,0.00016099999999999998,-65.15776824951172,76.49452209472656,0.2777966831439491,4480000,691,6669
141,-85.692825,24.994173,-143.9387,-25.001196,226.1628,6.0,500.0,-0.16659275,-1.6588237,0.007617293,-0.00026569772,-0.910331,0.47251523,0.00026569737,0.001728857,-0.0010121122,-0.00021643325,0.13206708,0.002120549,80.0,1371,0.9999262,0.00015999999999999999,-64.77787017822266,76.5013656616211,0.2761333346783128,4512000,696,6747
142,-88.63446,24.963085,-114.77815,-25.864798,178.67065,8.0,500.0,-0.18389179,-1.6894884,0.05847139,0.0004523604,-0.99356586,0.5740128,-0.00045236107,0.0030352976,-0.0013996739,-0.00060845586,0.1260252,0.002400854,80.0,1371,1.0001771,0.000159,-64.4100112915039,76.50222778320312,0.2744699988862624,4544000,701,6620
143,-87.61005,24.545279,-127.41631,-27.752008,205.95105,9.0,500.0,-0.17078458,-1.7474884,0.015899573,0.0001207245,-0.96837085,0.43835282,-0.00012072464,0.0019520265,-0.0010460641,-0.00023191987,0.11994659,0.0021601277,80.0,1371,1.0011926,0.00015799999999999996,-64.04414367675781,76.4999771118164,0.27280666579912094,4576000,705,6684
144,-86.046875,25.999578,-109.17308,-17.746582,203.51724,3.0,500.0,-0.17310584,-1.7107068,0.124647096,0.0010550383,-1.3435457,0.47610006,-0.0010550383,0.002587672,-0.0012730481,-0.0005843771,0.113830805,0.002171828,80.0,1371,0.99842894,0.000157,-63.67894744873047,76.50074005126953,0.271143327880321,4608000,710,6635
145,-87.44325,25.62304,-134.53622,-24.471508,203.3931,7.0,500.0,-0.17490694,-1.5180184,0.07228487,-0.00032337863,-1.0446422,0.40255603,0.00032337836,0.0020568501,-0.0010885547,-0.00025462892,0.107677475,0.001951694,80.0,1371,0.9994312,0.000156,-63.32209014892578,76.49349212646484,0.2694800121362959,4640000,716,6164
146,-82.91722,27.74574,-154.30394,-24.064833,225.05385,4.0,500.0,-0.15776704,-1.6416574,-0.009777013,0.001956673,-0.9958583,0.48636276,-0.0019566733,0.0019085942,-0.0010407213,-0.00028329925,0.10148585,0.0018820735,80.0,1371,0.9997878,0.00015499999999999997,-62.95995330810547,76.4942855834961,0.2678166514061541,4672000,720,6642
147,-88.2527,26.821178,-178.06683,-14.843708,204.58333,9.0,500.0,-0.18186389,-1.7194763,0.0054450203,0.0030414977,-0.8270774,0.41266772,-0.003041498,0.0015275633,-0.000931728,-0.00021526423,0.09525585,0.0017691886,80.0,1371,1.0035506,0.00015399999999999998,-62.61356735229492,76.4803237915039,0.26615334114523814,4704000,725,6715
148,-84.81543,26.815996,-120.82142,-17.413494,217.27408,8.0,500.0,-0.1618409,-1.4897362,0.10513772,0.0012652114,-0.8633788,0.38343903,-0.0012652109,0.001890261,-0.0010323294,-0.0004039188,0.088986635,0.0018114364,80.0,1371,1.0008758,0.00015299999999999998,-62.26369857788086,76.47225189208984,0.26448998762702364,4736000,730,6700
149,-86.37027,25.90105,-123.59997,-22.531103,197.16667,11.0,500.0,-0.17053948,-1.7028437,0.017985651,0.001053064,-1.0287913,0.5880463,-0.0010530642,0.0020253053,-0.001063125,-0.00033874915,0.08267797,0.0022247646,80.0,1371,0.9990604,0.00015199999999999995,-61.92465591430664,76.45520782470703,0.26282665852180465,4768000,735,6723
150,-92.10519,22.674694,-111.1591,-19.096098,139.93024,6.0,500.0,-0.20274653,-1.5990933,-0.0049393903,-0.0023188638,-1.0527644,0.44407335,0.0023188638,0.0031220363,-0.0014120585,-0.0005832788,0.07632923,0.002606838,80.0,1371,0.99805194,0.000151,-61.609500885009766,76.41979217529297,0.26116332885939575,4800000,739,6637
