Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
389,-37.078377,19.307108,-102.73904,-13.393758,476.98438,7.0,500.0,-0.06451175,-0.84839845,-0.017723292,0.00067672314,-1.2000839,0.46374154,-0.00067672314,0.00075632136,-0.00042994888,-0.0004543333,0.451158,0.0016078865,80.0,13899,1.0019438,0.0002224,-26.30649757385254,69.82258605957031,0.3799253357435713,12448000,2791,4948
390,-44.83206,40.644466,-265.1906,-11.927834,484.60938,7.0,500.0,-0.08038993,-1.2281009,-0.01764334,-0.0001157648,-1.0609214,0.64994127,0.000115765986,0.00091678894,-0.00062761153,-0.00061109534,0.450282,0.0021226397,80.0,13899,0.9991126,0.00022219999999999995,-26.252544403076172,69.75074768066406,0.37959266328713065,12480000,2798,4732
391,-47.396576,66.32881,-540.3947,-10.405188,468.52307,7.0,500.0,-0.08334305,-1.6552064,-0.017619103,-0.001063677,-1.1821022,0.3556238,0.0010636771,0.0010354889,-0.0006609741,-0.0006418887,0.44940525,0.0022741947,80.0,13899,0.9994403,0.00022199999999999998,-26.199905395507812,69.6806869506836,0.3792600108593067,12512000,2805,4899
392,-52.6619,56.880714,-410.86945,-10.042683,462.15384,7.0,500.0,-0.092008576,-1.9751513,-0.016766451,-0.0013414319,-1.071408,0.35443076,0.001341432,0.0013863688,-0.0008197838,-0.00083131576,0.4485278,0.0027827634,80.0,13899,0.9978727,0.0002218,-26.149002075195312,69.60979461669922,0.3789273337465411,12544000,2811,5025
393,-44.76589,44.972717,-323.61685,-12.44073,464.41537,9.0,500.0,-0.080138825,-1.8038697,-0.015289582,3.277819e-05,-1.2402797,0.617158,-3.2778393e-05,0.0011051421,-0.00071072986,-0.0007345235,0.44764945,0.0023829564,80.0,13899,0.9995868,0.0002216,-26.095426559448242,69.5394058227539,0.37859467765745775,12576000,2818,5024
394,-52.288193,101.35458,-805.3778,-14.205791,479.6875,7.0,500.0,-0.09123712,-1.900862,-0.0006822869,-0.0024054206,-1.4401046,0.47629175,0.0024054209,0.001178703,-0.0007436208,-0.0007811548,0.44677022,0.0030797909,80.0,13899,0.99624366,0.0002214,-26.046602249145508,69.47233581542969,0.3782619979569128,12608000,2824,4764
395,-36.72334,19.641525,-103.25221,-12.954584,477.2923,7.0,500.0,-0.060763948,-1.249621,-0.018045112,-0.00023682055,-1.318517,0.2115741,0.00023681961,0.00051812676,-0.00034149078,-0.00023539418,0.4458904,0.0014949607,80.0,13899,1.0000076,0.0002212,-25.99026107788086,69.40288543701172,0.37792934027331454,12640000,2831,4960
396,-47.682842,47.868427,-379.038,-10.962033,454.6769,7.0,500.0,-0.07744947,-1.8758807,-0.020667315,-0.0022893301,-1.3182931,0.7288347,0.00228933,0.0016085464,-0.0006799367,-0.0007613252,0.44500974,0.0023071999,80.0,13899,0.9972065,0.00022099999999999998,-25.93755340576172,69.33313751220703,0.37759666004992953,12672000,2837,4982
397,-41.428707,35.28883,-222.21225,-13.543152,484.64062,8.0,500.0,-0.08120363,-1.0418712,-0.02120313,0.0011527336,-1.084369,0.45366475,-0.0011527337,0.0005823886,-0.00049868715,-0.00032300228,0.44412845,0.0019892373,80.0,13899,1.0006213,0.00022079999999999997,-25.8841552734375,69.2633285522461,0.37726400283494527,12704000,2844,4838
398,-58.995575,107.39036,-783.0425,-11.910366,468.8209,7.0,500.0,-0.10923288,-2.1415145,-0.022660144,-0.0041959076,-1.2832489,0.48056948,0.004195905,0.0024857977,-0.0012575734,-0.0018976792,0.44324633,0.26467103,80.0,13899,0.9866974,0.0002206,-25.839296340942383,69.19860076904297,0.37693132415003383,12736000,2851,4416
399,-41.075905,58.895638,-488.06482,-11.130179,498.0625,376.0,500.0,-0.08126336,-1.8309718,-0.02444341,0.0001926543,-0.21205135,0.34404254,-0.00019265455,0.0002790683,-0.00039233812,-0.00017491757,0.4423633,0.0022141938,80.0,13899,0.9979139,0.0002204,-25.787221908569336,69.13035583496094,0.37659866946315745,12768000,2858,4662
400,-54.588745,81.534004,-661.64307,-9.173113,457.66666,7.0,500.0,-0.094282135,-1.9671396,-0.023891658,-0.0023703375,-1.2395144,0.31573454,0.002370337,0.0014207835,-0.0008094575,-0.0009338996,0.44147968,0.0025612535,80.0,13899,0.9976105,0.00022019999999999999,-25.739221572875977,69.06287384033203,0.3762659943743887,12800000,2865,4896
401,-64.39497,113.83154,-678.5488,-9.661919,468.10605,8.0,500.0,-0.12529634,-2.3295677,-0.015354708,-0.0031452125,-1.2429942,0.7253865,0.0031452125,0.0024246124,-0.0012667179,-0.0017197051,0.44059515,0.0041026818,80.0,13899,0.99345106,0.00022,-25.697114944458008,68.9977035522461,0.37593334427146013,12832000,2871,4888
402,-35.79044,17.110228,-101.38967,-13.0437765,492.29688,7.0,500.0,-0.06464122,-1.2573793,-0.018110886,0.0010551385,-1.1957136,0.68478864,-0.0010551387,0.0005335404,-0.00036771502,-0.00035910663,0.43970972,0.0015466781,80.0,13899,1.0016582,0.00021979999999999998,-25.642717361450195,68.92950439453125,0.37560067483283915,12864000,2878,4922
403,-42.701195,39.004326,-292.84177,-11.811549,476.9375,8.0,500.0,-0.07686356,-1.2321134,-0.018732958,-0.000718315,-1.2854158,0.18552026,0.0007183159,0.00087377074,-0.00047525897,-0.00039293623,0.4388237,0.0017418959,80.0,13899,0.9993578,0.00021959999999999997,-25.591115951538086,68.8608169555664,0.3752680089983082,12896000,2884,4910
404,-60.57909,107.22951,-695.21796,-16.415478,483.64062,8.0,500.0,-0.114988595,-2.3832207,-0.011006638,-0.0026737726,-1.2432346,0.63040906,0.0026737724,0.0017105651,-0.0009294466,-0.0013358549,0.43793675,0.002898809,80.0,13899,0.99670386,0.0002194,-25.547861099243164,68.79485321044922,0.37493532493209814,12928000,2891,4941
405,-37.035824,24.360804,-134.48204,-10.639338,484.625,6.0,500.0,-0.06312358,-0.7099644,-0.013983309,-5.806838e-05,-1.1532261,0.3200464,5.806901e-05,0.0006191104,-0.0003836375,-0.00036075263,0.43704903,0.0015728918,80.0,13899,0.9992247,0.0002192,-25.494558334350586,68.72727966308594,0.37460266786146723,12960000,2897,4996
406,-36.747902,40.459736,-322.94482,-12.989501,492.29688,7.0,500.0,-0.0666568,-1.2777929,-0.013475105,-0.0009935763,-1.1006695,0.46324253,0.0009935756,0.00045476496,-0.00039949638,-0.00030078832,0.43616062,0.0017516981,80.0,13899,0.99746907,0.00021899999999999998,-25.442411422729492,68.65996551513672,0.37426999362165975,12992000,2903,5015
407,-49.281895,60.279236,-405.7583,-16.061808,461.74628,6.0,500.0,-0.08265517,-1.6078736,-0.015279479,-0.0027425122,-1.2797773,0.51162857,0.0027425115,0.0015640949,-0.0007348963,-0.00092965993,0.4352714,0.0025166841,80.0,13899,0.9968274,0.0002188,-25.394208908081055,68.59249877929688,0.3739373250712871,13024000,2910,4972
408,-55.371063,91.20973,-662.9226,-13.753812,482.375,7.0,500.0,-0.09634786,-2.3377109,-0.011197567,-0.0028318262,-1.2326212,0.35884783,0.0028318241,0.0013738582,-0.00087419694,-0.0009001922,0.4343814,0.003221678,80.0,13899,0.9954249,0.00021859999999999997,-25.34970474243164,68.52779388427734,0.3736046627206064,13056000,2918,4142
409,-35.182487,17.744001,-102.29722,-12.652176,484.6875,10.0,500.0,-0.05928689,-1.2821921,-0.014916621,0.00021876628,-1.2917753,0.7368694,-0.00021876654,0.0008808018,-0.00040741666,-0.0004102416,0.43349072,0.0015120476,80.0,13899,1.001598,0.00021839999999999997,-25.29665756225586,68.461181640625,0.3732720070794064,13088000,2924,4941
410,-53.305775,59.880703,-352.2035,-13.048948,474.96875,8.0,500.0,-0.102925174,-1.6439059,-0.017651655,-0.001103117,-1.2783575,0.3849806,0.0011031177,0.0012428272,-0.0007919135,-0.0007252984,0.4325991,0.002300217,80.0,13899,0.99786603,0.0002182,-25.251461029052734,68.39332580566406,0.37293933642808946,13120000,2931,4789
411,-36.68096,25.273254,-163.28943,-13.248597,500.0,500.0,500.0,-0.068859726,-0.91959953,-0.010048851,0.0005583536,-0.32210878,0.548887,-0.00055835326,0.00038409024,-0.00043548353,-0.00025983117,0.43170652,0.0018794792,80.0,13899,0.99983025,0.00021799999999999999,-25.200490951538086,68.32637786865234,0.37260667354407706,13152000,2937,5014
412,-73.24388,129.67836,-599.7552,-14.902422,492.48438,174.0,500.0,-0.14848392,-2.3743472,-0.016988091,-0.0053345575,-0.62175167,0.37817365,0.0053345566,0.0013910618,-0.0011345425,-0.0010850704,0.4308134,0.0047508394,80.0,13899,0.9896508,0.00021779999999999998,-25.165729522705078,68.26458740234375,0.37227399674648526,13184000,2944,4579
413,-44.38334,37.124355,-263.34094,-13.75648,477.26154,7.0,500.0,-0.08169746,-0.9990967,-0.016517058,-0.00043934767,-1.1920912,0.2006572,0.00043934784,0.0009252504,-0.00051862077,-0.00047775847,0.42991924,0.0019986802,80.0,13899,0.9990632,0.0002176,-25.117183685302734,68.19739532470703,0.371941328772133,13216000,2951,4604
414,-47.069202,72.57334,-601.0529,-14.90339,474.96924,7.0,500.0,-0.08519525,-2.3463893,-0.01710733,-0.00089620973,-1.0947648,0.17233482,0.0008962108,0.0008033672,-0.0005632797,-0.00048235856,0.42902467,0.0018840624,80.0,13899,0.9982845,0.0002174,-25.069887161254883,68.13345336914062,0.37160867012844756,13248000,2958,4637
415,-43.197968,57.392933,-465.40985,-11.149913,491.625,9.0,500.0,-0.0840863,-1.8100947,-0.020425767,0.00086195883,-1.1671433,0.53439516,-0.00086195924,0.0006552799,-0.0005263556,-0.00043016125,0.4281291,0.0017013436,80.0,13899,1.0014753,0.00021719999999999997,-25.022226333618164,68.0678939819336,0.37127599919260634,13280000,2965,4589
416,-44.510563,29.934391,-156.5629,-14.257892,447.81818,7.0,500.0,-0.07497938,-1.3749111,-0.022046588,-0.00020979665,-1.3141363,0.30279443,0.00020979701,0.0013009338,-0.00059315644,-0.0008447312,0.42723268,0.0017781206,80.0,13899,1.002013,0.000217,-24.972885131835938,68.0018539428711,0.37094333864051454,13312000,2972,4848
417,-56.400604,86.24464,-686.3117,-17.536745,463.21875,8.0,500.0,-0.09678175,-1.8764596,-0.022199668,-0.0026612128,-1.1334429,0.6700851,0.002661212,0.0016264843,-0.00095802,-0.001234488,0.42633528,0.0027931286,80.0,13899,0.9960724,0.00021679999999999998,-24.929790496826172,67.93785095214844,0.3706106668880504,13344000,2978,4968
418,-47.11308,54.286976,-441.5625,-14.390967,467.12308,6.0,500.0,-0.08379838,-1.9430614,-0.02076839,-0.0009064904,-1.2896234,0.55015546,0.00090648956,0.0012543818,-0.000619671,-0.00080314674,0.42543748,0.001883819,80.0,13899,0.99816966,0.00021659999999999998,-24.883235931396484,67.87267303466797,0.3702780065705038,13376000,2985,4539
419,-37.959217,21.21413,-106.563644,-11.820769,484.86154,8.0,500.0,-0.07067954,-1.0272114,-0.020268977,0.0009960775,-1.1330736,0.5647425,-0.0009960778,0.0007514899,-0.00047213899,-0.00047953526,0.42453858,0.0017222953,80.0,13899,1.00161,0.0002164,-24.83370590209961,67.80732727050781,0.36994533614244884,13408000,2993,4196
420,-41.382572,67.32799,-537.299,-10.212864,499.71875,482.0,500.0,-0.08701878,-2.0684829,-0.023265272,0.0007812559,-0.38060588,0.23446055,-0.0007812553,0.00043019344,-0.00046430857,-0.0003061239,0.42363885,0.0018740068,80.0,13899,1.0004126,0.0002162,-24.78717613220215,67.74347686767578,0.36961265616792305,13440000,3000,4558
421,-44.12282,70.63078,-578.19025,-13.467325,474.56924,7.0,500.0,-0.0763779,-1.8436378,-0.023782358,-0.0016521761,-1.3295116,0.45276558,0.0016521767,0.00128338,-0.00065047154,-0.0009559676,0.42273852,0.0027906469,80.0,13899,0.99624634,0.00021599999999999996,-24.740585327148438,67.68103790283203,0.369279989221283,13472000,3007,4822
422,-68.86078,133.2201,-830.35815,-17.934036,474.22726,7.0,500.0,-0.12399333,-2.4043722,-0.020342432,-0.0060512805,-1.1568139,0.79204154,0.0060512777,0.0026806174,-0.0010962096,-0.0020916848,0.42183733,0.14149638,80.0,13899,0.97674084,0.0002158,-24.705598831176758,67.62371063232422,0.36894733580611183,13504000,3012,5386
423,-56.161827,95.53192,-629.91797,-11.905612,462.69696,6.0,500.0,-0.11352711,-2.3970873,-0.024881743,-0.0024257912,-1.1629591,0.41525382,0.002425793,0.00158882,-0.00090974895,-0.0011957509,0.4209351,0.0025797691,80.0,13899,0.9970331,0.00021559999999999998,-24.664379119873047,67.56108093261719,0.3686146744543601,13536000,3019,4681
424,-36.969578,26.84193,-169.29936,-9.06431,486.15625,8.0,500.0,-0.07226608,-1.3369066,-0.024129048,0.0012003632,-1.2396127,0.46049964,-0.0012003629,0.00060569996,-0.0004430174,-0.00035889738,0.42003202,0.0017328898,80.0,13899,1.0019255,0.00021539999999999998,-24.615726470947266,67.49720001220703,0.3682820057281219,13568000,3026,4784
425,-41.545963,27.524467,-140.66023,-7.636632,462.15384,7.0,500.0,-0.07213568,-0.77791584,-0.023620978,-7.456142e-05,-1.2815033,0.39578453,7.45606e-05,0.0012214297,-0.00049593544,-0.00069713173,0.41912845,0.0015796185,80.0,13899,1.0005798,0.0002152,-24.567485809326172,67.4332275390625,0.36794933018900267,13600000,3033,4620
426,-37.32504,34.69555,-253.71175,-9.054139,476.92188,7.0,500.0,-0.07118953,-1.2491971,-0.016291805,0.00094278256,-1.0071782,0.8336982,-0.0009427826,0.0008444549,-0.00054245634,-0.0005538938,0.4182239,0.0018203096,80.0,13899,1.0005095,0.000215,-24.51942253112793,67.36959838867188,0.3676166703097782,13632000,3040,4608
427,-43.34272,28.440536,-144.02583,-11.990981,454.6154,7.0,500.0,-0.078345045,-1.2639016,-0.023460671,0.0004753663,-1.2929553,0.44818887,-0.00047536666,0.0011601625,-0.00062146585,-0.00056299276,0.41731843,0.0020068497,80.0,13899,1.0007286,0.00021479999999999996,-24.47276496887207,67.30546569824219,0.36728398280792196,13664000,3047,4817
428,-76.23776,134.69861,-667.2197,-12.302326,479.9091,8.0,500.0,-0.16138814,-2.344086,-0.019812435,-0.004897854,-1.1734263,0.79729134,0.0048978534,0.0025299275,-0.0014094822,-0.0018853284,0.41641238,0.004406769,80.0,13899,0.99402004,0.00021459999999999998,-24.442249298095703,67.2472915649414,0.36695133391905993,13696000,3053,4819
429,-44.410667,62.66459,-469.7239,-14.99806,484.625,8.0,500.0,-0.09438584,-2.2200515,-0.022397928,0.0009116805,-0.6076204,0.52797824,-0.0009116809,0.0006520626,-0.00058291294,-0.00042926543,0.4155054,0.0017673816,80.0,13899,1.0000886,0.00021439999999999998,-24.397785186767578,67.18449401855469,0.36661868037950784,13728000,3060,4904
430,-45.745213,49.166985,-359.52325,-7.4364595,492.32812,9.0,500.0,-0.08587182,-1.1008229,-0.022316642,-0.0010375583,-1.046922,0.37318572,0.0010375583,0.0005335169,-0.0005072255,-0.0003801802,0.4145976,0.0020048914,80.0,13899,0.9968652,0.00021419999999999998,-24.35398292541504,67.12065887451172,0.3662859790837113,13760000,3066,4929
431,-44.548683,42.787308,-299.49722,-11.450442,469.20312,6.0,500.0,-0.08178205,-1.2548681,-0.022623569,-0.0009164915,-1.2766182,0.38266876,0.00091649155,0.0012495855,-0.00057169877,-0.0005665178,0.41368902,0.0019184678,80.0,13899,0.9999869,0.000214,-24.308988571166992,67.05723571777344,0.3659533179593572,13792000,3073,5044
432,-36.578,20.317068,-102.981804,-11.042824,484.625,7.0,500.0,-0.067463264,-1.020472,-0.015051715,0.0012581174,-1.2707187,0.54429835,-0.0012581169,0.0007223608,-0.00045856743,-0.000464488,0.41277972,0.0015614219,80.0,13899,1.0005543,0.0002138,-24.261512756347656,66.99462127685547,0.36562065386024023,13824000,3080,4376
433,-36.92019,21.414999,-125.40976,-12.854703,484.8,6.0,500.0,-0.069517836,-1.1068617,-0.02117575,0.0010406325,-1.0197054,0.53800696,-0.0010406321,0.0004063,-0.00036141876,-0.00024400873,0.41186917,0.0014339029,80.0,13899,1.0001621,0.00021359999999999996,-24.21464729309082,66.9320068359375,0.36528798734400497,13856000,3086,4980
434,-62.782516,139.65524,-1011.1252,-15.804607,480.20312,8.0,500.0,-0.11473722,-2.532109,-0.020776473,-0.005963294,-1.3098711,0.3140188,0.0059632976,0.0025363467,-0.0013336692,-0.002036027,0.41095826,0.19596985,80.0,13899,0.9778807,0.00021339999999999998,-24.178926467895508,66.87671661376953,0.3649553189677951,13888000,3091,6446
435,-50.854218,83.87263,-680.15753,-10.502266,492.34375,10.0,500.0,-0.09920586,-2.799119,-0.016260386,-0.0020396472,-1.1765407,0.558959,0.0020396465,0.00080721243,-0.0006625104,-0.00055176095,0.41004613,0.0032554525,80.0,13899,0.9942813,0.00021319999999999998,-24.138254165649414,66.81582641601562,0.36462264928825167,13920000,3096,6491
436,-46.984802,49.971214,-375.04752,-10.582739,466.33847,7.0,500.0,-0.081313044,-1.7404885,-0.018168971,-0.0013534852,-1.2662067,0.4588181,0.0013534857,0.0015133199,-0.0007393897,-0.000915618,0.40913343,0.0029354366,80.0,13899,0.99793625,0.00021299999999999997,-24.09521484375,66.75389862060547,0.3642899788615118,13952000,3101,6418
437,-43.721115,47.27813,-375.43015,-13.16029,476.90625,6.0,500.0,-0.075062424,-1.3547441,-0.016074166,-0.0007550874,-1.0715857,0.8148752,0.00075508776,0.0008458978,-0.00055565004,-0.00054991734,0.40821984,0.0019993146,80.0,13899,0.99905497,0.0002128,-24.051237106323242,66.69186401367188,0.36395735163030224,13984000,3106,6530
438,-41.50059,26.507864,-139.74152,-12.348947,455.33334,7.0,500.0,-0.06541383,-1.1156718,-0.017026082,-0.00076877436,-1.2335976,0.64961845,0.00076877454,0.0016180233,-0.00068298413,-0.0010387717,0.40730563,0.0018820202,80.0,13899,0.9997803,0.0002126,-24.00566291809082,66.63008880615234,0.36362468133590126,14016000,3111,6519
439,-59.458244,104.970535,-716.7148,-14.001474,474.63635,7.0,500.0,-0.10806549,-2.4909055,-0.015999556,-0.003880098,-1.1424778,0.85430884,0.0038800966,0.0021718428,-0.0010710035,-0.0016192123,0.40639016,0.0032715118,80.0,13899,0.9954912,0.00021239999999999996,-23.969282150268555,66.57241821289062,0.3632920119596782,14048000,3116,6494
440,-40.428074,45.80476,-330.18347,-12.32208,492.29688,7.0,500.0,-0.07941753,-1.7264539,-0.016602479,0.00025241275,-1.1295586,0.49214983,-0.0002524134,0.0006007831,-0.0005001746,-0.0004081372,0.40547416,0.0017193197,80.0,13899,1.0002887,0.00021219999999999998,-23.925853729248047,66.51089477539062,0.36295934405574076,14080000,3121,6499
441,-36.74395,31.595629,-183.01183,-10.176067,484.64062,7.0,500.0,-0.06523172,-1.0531671,-0.015548162,-0.00064649974,-1.3430777,0.56066793,0.00064650056,0.0007234018,-0.0004314344,-0.0005331789,0.40455717,0.0018098315,80.0,13899,0.99850357,0.00021199999999999998,-23.880823135375977,66.44979095458984,0.36262667817768585,14112000,3126,6464
442,-38.85206,32.575634,-266.30652,-11.842337,500.0,500.0,500.0,-0.076052524,-0.85550594,-0.01838325,0.0006240181,-0.21140979,0.49337918,-0.0006240178,0.00033802693,-0.00040928862,-0.00022147605,0.40363935,0.00180104,80.0,13899,0.9994702,0.00021179999999999997,-23.836868286132812,66.38835906982422,0.362294014878598,14144000,3131,6513
443,-38.129913,28.008337,-127.65306,-12.464051,455.33334,7.0,500.0,-0.059284948,-1.0712556,-0.016167961,-0.0011013878,-1.1768305,0.4221246,0.0011013894,0.0011121996,-0.00044169527,-0.000749354,0.40272057,0.0014631567,80.0,13899,0.9995756,0.0002116,-23.79119300842285,66.3280029296875,0.3619613547110483,14176000,3136,6517
444,-47.70581,41.980766,-287.4627,-11.874516,458.10605,7.0,500.0,-0.10067091,-2.0988564,-0.017637946,-0.003505373,-1.238394,0.62389284,0.0035053734,0.0018283396,-0.0010152033,-0.0013094654,0.40180108,0.0033215731,80.0,13899,0.994265,0.0002114,-23.75343132019043,66.26856994628906,0.3616286551175951,14208000,3141,6503
445,-46.212967,55.90811,-460.67657,-13.9385805,476.9375,7.0,500.0,-0.087112024,-1.6786606,-0.018197194,-0.00025755403,-1.2732246,0.9763394,0.00025755417,0.0016389389,-0.0008241286,-0.0011092674,0.40088084,0.0023567143,80.0,13899,1.0005908,0.00021119999999999996,-23.71196174621582,66.20797729492188,0.36129600290842867,14240000,3146,6484
446,-43.2061,45.09663,-279.57715,-13.619718,476.95312,7.0,500.0,-0.08036309,-1.0723063,-0.017497167,0.0003351597,-1.2207495,0.58718926,-0.00033515977,0.0008673268,-0.0005659256,-0.000545666,0.39995953,0.0021612123,80.0,13899,1.0004804,0.00021099999999999998,-23.669696807861328,66.14730834960938,0.3609633124552349,14272000,3151,6525
447,-39.0317,25.080673,-110.84476,-10.900672,456.61765,6.0,500.0,-0.062023897,-0.9576006,-0.017843299,-0.0006818097,-1.4080806,0.2543121,0.0006818103,0.0014911869,-0.00051689043,-0.00063224987,0.39903757,0.0016288135,80.0,13899,1.0005033,0.00021079999999999997,-23.62506103515625,66.08737182617188,0.3606306704085358,14304000,3156,6490
448,-59.921257,108.87787,-810.2544,-9.039358,437.95587,6.0,500.0,-0.09882812,-2.3507009,-0.012324013,-0.0048026964,-1.22067,0.6978532,0.0048026945,0.00273564,-0.0012377372,-0.0018323248,0.3981147,0.0042758863,80.0,13899,0.99171835,0.00021059999999999997,-23.589130401611328,66.03177642822266,0.36029799129760637,14336000,3160,6513
449,-38.32236,49.612926,-417.58014,-9.787471,496.60938,283.0,500.0,-0.07331533,-2.2419534,-0.016045623,0.0006898879,-0.28469312,0.86302733,-0.00068988814,0.0008961502,-0.0006227868,-0.00070044206,0.397191,0.001893967,80.0,13899,1.0010533,0.0002104,-23.54692268371582,65.9729232788086,0.35996531870208753,14368000,3165,6525
450,-34.995453,22.346056,-102.77914,-10.586826,476.89062,6.0,500.0,-0.06387678,-1.3422586,-0.014895812,-0.00021059853,-1.2376624,0.4012888,0.00021059877,0.00070942263,-0.0004666796,-0.00044553285,0.3962664,0.0018538205,80.0,13899,1.0000337,0.0002102,-23.503198623657227,65.9134292602539,0.35963265317091414,14400000,3170,6509
451,-35.489223,19.871485,-102.109604,-13.9606695,477.3231,7.0,500.0,-0.058669318,-0.85341114,-0.016330175,-0.0007078904,-1.2573439,0.4981693,0.0007078911,0.00093859824,-0.00044468304,-0.0006383484,0.3953409,0.0017234114,80.0,13899,0.99940383,0.00020999999999999998,-23.459115982055664,65.85406494140625,0.35929999525249634,14432000,3175,6517
452,-40.982273,46.450367,-387.03955,-10.783452,492.29688,7.0,500.0,-0.07501361,-1.2073323,-0.016414009,-0.00023474172,-1.0988089,0.5924497,0.00023474148,0.0008231714,-0.00058414316,-0.000566492,0.39441475,0.0019845527,80.0,13899,0.9988406,0.0002098,-23.417926788330078,65.79437255859375,0.35896734549471815,14464000,3180,6471
453,-37.326294,22.02273,-101.788506,-10.179347,484.60938,7.0,500.0,-0.060870383,-0.943696,-0.013891086,-0.0009681614,-1.2805268,0.4146708,0.0009681613,0.0007467071,-0.00044281557,-0.00045997044,0.39348748,0.0016485839,80.0,13899,0.99895686,0.00020959999999999997,-23.374990463256836,65.73499298095703,0.3586346616923505,14496000,3185,6495
454,-38.479103,22.274908,-116.072556,-11.606882,476.89062,6.0,500.0,-0.059116837,-1.1719677,-0.010493271,-0.0012116847,-1.375392,0.68885887,0.0012116847,0.00096263055,-0.0005188825,-0.00048101065,0.39255953,0.0021615045,80.0,13899,0.9991225,0.00020939999999999997,-23.332275390625,65.67575073242188,0.35830198722411755,14528000,3190,6512
455,-35.85931,20.266253,-102.392456,-12.001365,469.72308,7.0,500.0,-0.053744864,-1.1982832,-0.010145105,-0.0011700921,-1.3332553,0.76193583,0.0011700935,0.0013404505,-0.00050360477,-0.0009379325,0.39163062,0.0016858308,80.0,13899,0.99792075,0.0002092,-23.28863525390625,65.61717987060547,0.3579693226363136,14560000,3195,5941
456,-37.47724,19.704859,-102.728,-13.9822645,470.18182,7.0,500.0,-0.061315518,-1.5123347,-0.014514215,0.00060511706,-0.77542603,0.7596288,-0.00060511805,0.0005732406,-0.0004236733,-0.00041326485,0.39070082,0.0019338867,80.0,13899,1.0014344,0.00020899999999999998,-23.245569229125977,65.55855560302734,0.3576366684747011,14592000,3200,6461
457,-35.345703,21.89425,-102.31572,-11.027059,469.75385,7.0,500.0,-0.068825275,-1.9159174,-0.01661355,-0.0011235615,-1.186382,0.4219731,0.0011235628,0.0011144392,-0.0005599124,-0.0007095664,0.38977006,0.0020743324,80.0,13899,0.9986582,0.00020879999999999998,-23.204273223876953,65.5000228881836,0.35730398269055313,14624000,3205,6534
458,-44.710495,49.719513,-342.73013,-11.775079,492.3125,8.0,500.0,-0.08654787,-1.792042,-0.015462577,-0.0002952456,-1.1038895,0.5064681,0.0002952456,0.0007828521,-0.0006584538,-0.00052212935,0.3888388,0.0022746816,80.0,13899,0.99921954,0.0002086,-23.165245056152344,65.44104766845703,0.3569713510561304,14656000,3210,6509
459,-40.600258,69.11982,-572.8186,-12.659202,484.59375,5.0,500.0,-0.07625941,-1.9909178,-0.01860524,-0.0013684094,-1.1390464,0.41959375,0.0013684096,0.00077320274,-0.00051892933,-0.0005879627,0.38790625,0.001961345,80.0,13899,0.9981727,0.00020839999999999997,-23.125202178955078,65.38419342041016,0.3566386464526924,14688000,3215,6511
460,-32.48127,14.857321,-101.38385,-14.580722,492.3125,8.0,500.0,-0.05857972,-0.5069872,-0.017934471,-1.5398336e-05,-1.3503178,0.2479232,1.5397913e-05,0.00041678717,-0.00031148765,-0.00023515946,0.38697317,0.0018154731,80.0,13899,0.9996506,0.00020819999999999996,-23.08233642578125,65.32634735107422,0.35630599708675265,14720000,3220,6542
461,-32.767277,15.05353,-101.15411,-7.378682,492.32812,9.0,500.0,-0.059460305,-0.89421993,-0.018822894,0.0005334015,-1.2815547,0.5725178,-0.00053340127,0.00055448024,-0.00037376204,-0.00035123882,0.38603893,0.0017682376,80.0,13899,1.0001853,0.000208,-23.039758682250977,65.26859283447266,0.355973318511763,14752000,3225,6383
462,-46.670757,94.852455,-782.3633,-12.652685,462.1846,6.0,500.0,-0.08501367,-2.3766356,-0.016127653,-0.0030138467,-1.3150626,0.64697504,0.0030138462,0.001889006,-0.0009987184,-0.0013927072,0.38510412,0.003965996,80.0,13899,0.9935148,0.00020779999999999998,-23.00255012512207,65.21397399902344,0.35564065378490023,14784000,3230,6527
463,-41.47065,38.242287,-289.4804,-11.043737,481.43076,8.0,500.0,-0.0718326,-1.7951117,-0.016310066,-0.00069750025,-1.2553672,0.9411199,0.00069749984,0.0011466462,-0.0007032922,-0.000862199,0.38416818,0.002442279,80.0,13899,0.99848914,0.00020759999999999998,-22.963043212890625,65.15625,0.35530800344815744,14816000,3235,6496
464,-41.320023,24.390501,-104.62762,-9.497361,484.59375,7.0,500.0,-0.07447064,-0.9750219,-0.018574007,0.0001574793,-1.1929688,0.58807427,-0.00015747959,0.00073869596,-0.00051442767,-0.00046924624,0.38323167,0.0019344913,80.0,13899,1.0001037,0.0002074,-22.923255920410156,65.09799194335938,0.3549753257266262,14848000,3240,6505
