474.0
490.0
7.0
496.0
497.0
499.0
482.0
500.0
458.0
8.0
292.0
500.0
500.0
500.0
500.0
338.0
485.0
371.0
319.0
494.0
492.0
499.0
492.0
331.0
486.0
499.0
270.0
500.0
287.0
464.0
481.0
449.0
480.0
500.0
271.0
500.0
500.0
481.0
498.0
230.0
498.0
348.0
499.0
500.0
500.0
448.0
498.0
351.0
498.0
500.0
426.0
492.0
494.0
496.0
480.0
490.0
497.0
500.0
231.0
478.0
361.0
484.0
410.0
326.0
499.0
500.0
500.0
478.0
500.0
497.0
456.0
253.0
495.0
302.0
500.0
437.0
8.0
480.0
322.0
464.0
500.0
236.0
500.0
491.0
500.0
500.0
441.0
488.0
500.0
283.0
495.0
305.0
420.0
462.0
310.0
493.0
216.0
496.0
497.0
500.0
500.0
430.0
500.0
273.0
500.0
447.0
488.0
276.0
500.0
500.0
454.0
276.0
500.0
378.0
268.0
493.0
339.0
275.0
496.0
483.0
240.0
500.0
8.0
494.0
249.0
500.0
491.0
500.0
