Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
321,-52.20118,59.822933,-471.5927,-18.841951,500.0,500.0,500.0,-0.08501919,-1.4301074,-0.02086687,-0.00083905354,-0.8935293,0.25837666,0.0008390534,0.00050093734,-0.0006711748,-0.00021975688,0.50899416,0.002798274,80.0,10795,0.99810934,0.00023599999999999996,-38.455833435058594,87.76758575439453,0.4025466709082031,10272000,1683,6309
322,-47.49874,48.414665,-368.06448,-21.558687,484.57812,6.0,500.0,-0.07719116,-1.2791849,-0.02362968,-9.373486e-06,-1.0217012,0.75686836,9.372947e-06,0.0007764214,-0.0005246333,-0.0002777004,0.50816727,0.0021007718,80.0,10795,1.0015502,0.00023579999999999999,-38.355159759521484,87.67027282714844,0.40221399251488477,10304000,1688,6283
323,-43.208664,23.038868,-157.26205,-16.768517,484.60938,7.0,500.0,-0.072305076,-0.7274077,-0.017931372,0.00089184655,-0.8539679,0.5101944,-0.0008918466,0.00047158348,-0.00046702052,-0.0001904383,0.50734,0.0020353922,80.0,10795,1.0014622,0.00023559999999999998,-38.25221633911133,87.57404327392578,0.4018813255643991,10336000,1693,6309
324,-57.428593,57.754936,-360.8119,-17.91097,454.4776,7.0,500.0,-0.093247786,-1.2985568,-0.033252053,-0.00075898157,-1.049545,0.17495652,0.00075898087,0.00079334434,-0.0007002026,-0.00032719766,0.50651217,0.0026737982,80.0,10795,0.9981879,0.00023539999999999998,-38.157039642333984,87.47663116455078,0.40154867048332826,10368000,1698,6307
325,-43.629524,20.526035,-114.67267,-19.59401,477.63635,7.0,500.0,-0.07294641,-1.0378438,-0.03225363,0.0013397224,-0.9726728,0.77591014,-0.0013397224,0.00081599585,-0.00056599325,-0.00035336916,0.50568306,0.0021218879,80.0,10795,1.0017507,0.0002352,-38.0550537109375,87.3810806274414,0.40121600378353994,10400000,1704,5741
326,-45.731308,52.462948,-399.2748,-15.44405,488.5,8.0,500.0,-0.07871859,-1.1832954,-0.029840231,0.0008257456,-1.0217985,0.35577258,-0.0008257453,0.00056277605,-0.00057478226,-0.00024459706,0.5048537,0.0023099866,80.0,10795,1.001336,0.00023499999999999997,-37.95619583129883,87.28558349609375,0.40088332595034604,10432000,1709,6274
327,-44.631767,33.26687,-211.44078,-19.675869,486.64062,8.0,500.0,-0.07223393,-1.2055103,-0.027551353,-0.00054981594,-0.9030763,0.38455352,0.0005498158,0.00040292065,-0.00046180817,-0.00015355443,0.5040235,0.0023244207,80.0,10795,0.9984629,0.00023479999999999996,-37.85721206665039,87.19005584716797,0.4005506613433592,10464000,1714,6274
328,-47.421448,22.575956,-104.37771,-14.194336,461.54688,7.0,500.0,-0.06818512,-1.0159357,-0.020801678,-0.00027893388,-0.9784882,0.6024158,0.00027893326,0.0009636287,-0.00057117164,-0.00041449853,0.50319284,0.0022689274,80.0,10795,0.99877393,0.00023459999999999998,-37.75743865966797,87.0950927734375,0.4002180103876467,10496000,1719,6270
329,-46.256104,39.513416,-325.75024,-17.824585,473.54688,8.0,500.0,-0.06916669,-1.2092434,-0.02315265,-0.00030527706,-0.88477254,0.78998,0.00030527738,0.0006989301,-0.0005643269,-0.00037712138,0.5023613,0.0024097315,80.0,10795,0.9984366,0.00023439999999999998,-37.65903091430664,87.00077819824219,0.3998853258378475,10528000,1724,6252
330,-54.440292,65.481224,-491.22586,-20.925623,493.42188,241.0,500.0,-0.08562934,-1.4856943,-0.028360441,-0.001454341,-1.0155315,0.3412926,0.0014543412,0.00060181937,-0.00066675694,-0.0002644568,0.5015288,0.0032529691,80.0,10795,0.99427986,0.00023419999999999997,-37.566734313964844,86.9057388305664,0.3995526558676261,10560000,1729,6230
331,-61.034035,81.6764,-608.6237,-17.341747,484.13846,8.0,500.0,-0.09849135,-1.476961,-0.024722323,-0.0012385546,-1.2829497,0.5696459,0.0012385538,0.0010173424,-0.0007804297,-0.00031945764,0.50069577,0.0032336586,80.0,10795,0.9970058,0.000234,-37.47771072387695,86.80994415283203,0.3992200009009028,10592000,1735,6200
332,-47.194527,41.83047,-270.3723,-13.095313,500.0,500.0,500.0,-0.081456915,-1.0195293,0.0026579946,0.00087408384,-0.5033833,0.47957265,-0.00087408384,0.00043922322,-0.0005840271,-0.0002021758,0.49986228,0.002274745,80.0,10795,0.9992856,0.00023379999999999996,-37.38317108154297,86.71463012695312,0.39888733758567685,10624000,1740,6268
333,-57.93442,44.79635,-278.25552,-16.531973,457.78787,6.0,500.0,-0.085059345,-1.2875097,-0.026624918,-0.0018907076,-1.03351,0.4591712,0.0018907078,0.0010455594,-0.00074808364,-0.00034360637,0.4990278,0.0030035283,80.0,10795,0.9951174,0.00023359999999999996,-37.29191589355469,86.61853790283203,0.39855466640458515,10656000,1745,6275
334,-49.909897,39.88471,-272.717,-18.574627,465.69232,6.0,500.0,-0.07930425,-1.2001317,-0.023272187,0.0004814393,-0.98164535,0.41950542,-0.0004814395,0.0009081205,-0.00072171155,-0.00034039904,0.49819285,0.0023879688,80.0,10795,1.0011995,0.00023339999999999998,-37.19815444946289,86.5243148803711,0.3982220115757599,10688000,1750,6278
335,-50.667976,37.893642,-226.69281,-17.897364,465.46155,7.0,500.0,-0.079084694,-1.1883063,-0.024031356,-3.4291566e-05,-0.99296784,0.74326956,3.4292083e-05,0.0008854235,-0.00068621093,-0.0003284555,0.49735737,0.002280829,80.0,10795,1.0015213,0.00023319999999999998,-37.105445861816406,86.42989349365234,0.3978893260894749,10720000,1755,6271
336,-52.314705,53.59086,-381.5614,-18.293747,484.65625,9.0,500.0,-0.08422576,-1.0913974,-0.019264713,-0.00072149816,-0.98911625,0.4414827,0.0007214979,0.0009855495,-0.00080800836,-0.00045446074,0.49652055,0.0027569514,80.0,10795,0.9976417,0.00023299999999999997,-37.015037536621094,86.335205078125,0.39755665787914013,10752000,1760,5870
337,-45.716286,22.368484,-133.75127,-17.823147,484.64062,8.0,500.0,-0.06731047,-0.54604733,-0.021185786,-0.0007155553,-1.0152153,0.28048262,0.000715555,0.0005177986,-0.00047579163,-0.00016738407,0.4956836,0.0021743337,80.0,10795,0.99888456,0.0002328,-36.92093276977539,86.2421646118164,0.39722400736635743,10784000,1766,6083
338,-44.778183,32.76328,-228.25174,-14.0542555,500.0,500.0,500.0,-0.07185922,-0.92350876,-0.02236791,-4.7671674e-05,-0.41409206,0.29490262,4.7671376e-05,0.0002996863,-0.00048207826,-0.00012594172,0.49484578,0.0022437568,80.0,10795,0.99980116,0.00023259999999999996,-36.82835006713867,86.14898681640625,0.3968913276592054,10816000,1771,6280
339,-42.671104,18.897179,-102.95295,-14.557641,484.87692,7.0,500.0,-0.06739711,-0.6040588,-0.02986899,0.00026642898,-0.95627064,0.27226228,-0.0002664292,0.00045064525,-0.00038667762,-0.00015395858,0.4940071,0.0019231499,80.0,10795,1.0014188,0.00023239999999999996,-36.734066009521484,86.05725860595703,0.39655866657095323,10848000,1776,6275
340,-64.21269,99.16499,-632.295,-17.544716,452.58463,7.0,500.0,-0.0918573,-1.3778248,-0.031324893,-0.003983312,-1.1160591,0.35221866,0.003983312,0.0018208221,-0.001135238,-0.00086212356,0.49316794,0.004408987,80.0,10795,0.99236584,0.00023219999999999998,-36.650550842285156,85.96574401855469,0.3962260009051207,10880000,1781,6264
341,-41.113937,17.329298,-103.01125,-19.921154,477.2923,6.0,500.0,-0.07031854,-0.64503086,-0.028887361,0.001446484,-1.0111915,0.4238521,-0.0014464837,0.00073026586,-0.0005273294,-0.00035551089,0.49232814,0.001853644,80.0,10795,1.0037199,0.00023199999999999997,-36.55677795410156,85.87480926513672,0.39589333114123026,10912000,1786,6244
342,-55.51592,49.907894,-367.28345,-16.724897,466.72726,6.0,500.0,-0.09156978,-1.3624468,-0.018349752,-0.00026530313,-0.9743748,0.5583105,0.0002653037,0.001066934,-0.00083617197,-0.00046173518,0.49148753,0.0028183458,80.0,10795,0.9991684,0.00023179999999999997,-36.4701042175293,85.78155517578125,0.3955606577584104,10944000,1791,6297
343,-42.8118,26.39562,-203.29153,-17.276615,487.1875,8.0,500.0,-0.07750661,-1.2062336,-0.029782712,0.0016837248,-0.9678806,0.481562,-0.0016837253,0.00048593123,-0.0004920396,-0.00020585861,0.49064597,0.0020791278,80.0,10795,1.003321,0.0002316,-36.3786506652832,85.69081115722656,0.3952280047928194,10976000,1796,6286
344,-57.598064,77.99975,-544.8766,-15.59514,482.03125,7.0,500.0,-0.09831855,-1.5648319,-0.037898324,-0.0005146219,-1.3513623,0.34631228,0.0005146214,0.0010338514,-0.00079439033,-0.0004937401,0.48980376,0.0028389003,80.0,10795,0.9967596,0.0002314,-36.29496383666992,85.59944152832031,0.39489532558811796,11008000,1801,6280
345,-40.526455,18.41614,-134.47105,-19.732153,492.3125,8.0,500.0,-0.072164975,-1.0539838,-0.032559708,0.0016057004,-0.9033315,0.748356,-0.0016057002,0.00041885272,-0.000435489,-0.00021500589,0.48896122,0.0020224233,80.0,10795,1.0019202,0.00023119999999999995,-36.203399658203125,85.50949096679688,0.39456266771726783,11040000,1807,6247
346,-44.274727,20.395102,-124.597786,-11.496851,484.59375,6.0,500.0,-0.07365569,-0.5890362,-0.027576745,0.0010432506,-1.0019467,0.29057485,-0.0010432508,0.0004199982,-0.00038413104,-0.00020192572,0.4881177,0.0019382394,80.0,10795,1.0026534,0.00023099999999999998,-36.113258361816406,85.41920471191406,0.3942300081003882,11072000,1812,6271
347,-54.69735,45.737694,-242.79706,-18.079914,458.81818,8.0,500.0,-0.08669302,-1.1992073,-0.035207853,-0.00038765548,-1.076481,0.38474733,0.00038765557,0.0011156381,-0.000743518,-0.00044351988,0.4872737,0.0025370156,80.0,10795,0.9998848,0.00023079999999999997,-36.02811813354492,85.32765197753906,0.3938973237365132,11104000,1817,6245
348,-49.19729,26.3794,-155.21025,-19.4977,447.80304,7.0,500.0,-0.075683385,-0.65397406,-0.03216508,0.00034077282,-1.0394115,0.2831373,-0.00034077285,0.0009801333,-0.000564985,-0.00032527017,0.4864287,0.0019102975,80.0,10795,1.0008787,0.00023059999999999997,-35.939666748046875,85.23757934570312,0.3935646620784374,11136000,1822,5786
349,-50.48623,51.834743,-356.67502,-14.249484,477.26154,7.0,500.0,-0.08392562,-0.99231154,-0.028449163,0.0006938119,-0.90039206,0.41872752,-0.00069381145,0.00071490725,-0.00071525585,-0.00025847324,0.48558283,0.0025628256,80.0,10795,1.0004127,0.0002304,-35.85455322265625,85.14702606201172,0.3932320001045661,11168000,1827,6284
350,-69.82998,103.02235,-607.92456,-21.341108,478.45312,8.0,500.0,-0.10867753,-1.4964561,-0.026191846,-0.0028860865,-0.9535022,0.509661,0.0028860862,0.0013788628,-0.0011989836,-0.0008051372,0.4847365,0.003981175,80.0,10795,0.993624,0.00023019999999999998,-35.779972076416016,85.05661010742188,0.3928993382908417,11200000,1833,6272
351,-43.668663,23.301714,-171.71713,-19.211214,500.0,500.0,500.0,-0.07314443,-0.7978998,-0.015617073,0.00094278826,-0.31211492,0.5015228,-0.0009427884,0.00037484523,-0.00050222606,-0.00019573276,0.4838896,0.0021578409,80.0,10795,1.0007455,0.00022999999999999995,-35.69285202026367,84.9673080444336,0.3925666771128039,11232000,1838,6269
352,-57.260128,67.125496,-525.7324,-20.80434,477.23438,7.0,500.0,-0.088953845,-1.437334,-0.02439569,-0.0015199203,-0.9754153,0.69260985,0.0015199204,0.0008273284,-0.0007301562,-0.00037276171,0.4830418,0.0033174388,80.0,10795,0.9962143,0.00022979999999999997,-35.61219787597656,84.87794494628906,0.3922339936666198,11264000,1843,6301
353,-47.655518,45.74815,-345.7551,-17.96647,500.0,500.0,500.0,-0.08061873,-0.98825014,-0.013611108,0.00042399656,-0.53648657,0.4989509,-0.0004239967,0.00039747078,-0.0005500168,-0.00019235589,0.48219338,0.002443205,80.0,10795,1.0003815,0.00022959999999999997,-35.528709411621094,84.78827667236328,0.39190133520478554,11296000,1848,6291
354,-49.79046,60.64759,-466.1549,-18.575798,488.09232,6.0,500.0,-0.07963638,-1.3525953,-0.02208668,-0.0012881047,-1.108657,0.4687903,0.0012881052,0.00062718824,-0.0006678039,-0.00026648663,0.4813442,0.0028844485,80.0,10795,0.9964394,0.00022939999999999997,-35.44654846191406,84.6997299194336,0.39156865546351816,11328000,1853,6245
355,-38.555363,14.760191,-104.95175,-15.197605,500.0,500.0,500.0,-0.06084189,-0.7995819,-0.015099466,0.00025546004,-0.24975039,0.58385605,-0.0002554599,0.00017266354,-0.00034023178,-5.6431374e-05,0.48049408,0.0020062658,80.0,10795,1.0016111,0.0002292,-35.35954666137695,84.6124038696289,0.3912360016151862,11360000,1858,6268
356,-56.4538,58.322117,-301.66782,-17.050348,468.83078,8.0,500.0,-0.089638226,-1.3065532,-0.02417478,-0.0026918976,-1.1061684,0.31096712,0.0026918976,0.0010795265,-0.000741535,-0.0003413842,0.47964334,0.0029496928,80.0,10795,0.9954561,0.00022899999999999998,-35.281227111816406,84.52279663085938,0.39090332747450607,11392000,1863,6260
357,-42.83675,29.805548,-228.14235,-14.388158,473.45456,8.0,500.0,-0.06600687,-1.3303487,-0.008195341,-0.0001829311,-1.0431099,0.31527963,0.00018293102,0.0006139247,-0.00047932772,-0.0002838528,0.47879222,0.0019717575,80.0,10795,0.9992306,0.00022879999999999995,-35.196372985839844,84.43584442138672,0.3905706568538899,11424000,1868,6323
358,-52.52035,62.04256,-495.59006,-18.416643,476.21875,7.0,500.0,-0.07802866,-1.5801072,-0.019893527,-0.0015195229,-1.0700278,0.42764235,0.0015195237,0.0008360415,-0.0007266039,-0.00031329127,0.47794,0.002952199,80.0,10795,0.9969971,0.00022859999999999997,-35.11634063720703,84.34896087646484,0.3902379902260285,11456000,1873,6293
359,-46.71676,36.99762,-202.7474,-12.450443,480.21875,8.0,500.0,-0.07504645,-1.3697084,-0.024307817,-0.00035818352,-1.1182927,0.47002593,0.00035818398,0.00069856166,-0.0005922499,-0.00018387806,0.47708696,0.0022727954,80.0,10795,1.0000324,0.00022839999999999997,-35.03459548950195,84.26131439208984,0.3899053280632016,11488000,1878,6283
360,-53.298073,53.190456,-373.02225,-14.926543,464.5606,7.0,500.0,-0.078206174,-1.3815305,-0.01969856,-0.001921014,-1.0194983,0.22794007,0.0019210139,0.00094694603,-0.00065318483,-0.00032074112,0.47623345,0.0026367023,80.0,10795,0.9945828,0.00022819999999999996,-34.95527267456055,84.17393493652344,0.38957267083727704,11520000,1884,5812
361,-58.815987,74.43254,-552.2722,-18.803074,466.55383,7.0,500.0,-0.09177336,-1.4013791,-0.018554464,-0.0014488118,-1.024171,0.5172668,0.0014488121,0.0011064489,-0.000892357,-0.00042280136,0.47537944,0.0031295489,80.0,10795,0.99530494,0.00022799999999999999,-34.87939453125,84.08634948730469,0.38923999581919716,11552000,1889,6256
362,-66.849174,88.131935,-561.4933,-17.79179,465.4923,7.0,500.0,-0.106777996,-1.6936083,-0.0136742,-0.0026423908,-1.2007452,0.536482,0.0026423899,0.001667405,-0.0012033674,-0.00085051707,0.47452444,0.0038652674,80.0,10795,0.99414474,0.00022779999999999998,-34.80849838256836,83.99891662597656,0.38890732672017103,11584000,1894,6270
363,-56.1852,74.07265,-592.4048,-14.018702,457.45456,8.0,500.0,-0.0832742,-1.5538744,-0.0141038,-0.0022629458,-1.3456473,0.6559846,0.0022629455,0.0013854953,-0.0009093523,-0.000496449,0.47366852,0.0028987513,80.0,10795,0.99497664,0.00022759999999999995,-34.73234176635742,83.9128189086914,0.3885746640108232,11616000,1899,6286
364,-38.242554,16.341795,-102.20328,-18.093685,484.60938,6.0,500.0,-0.058946777,-0.66878,-0.014977068,0.0006820896,-0.95293736,0.56848556,-0.00068208954,0.00046387815,-0.0004620406,-0.00021035438,0.4728121,0.0019469687,80.0,10795,1.0013087,0.00022739999999999997,-34.64868927001953,83.82811737060547,0.38824200816136223,11648000,1904,6257
365,-52.292255,56.56155,-394.75186,-17.143068,478.96924,7.0,500.0,-0.08211085,-1.2634499,-0.02128473,-0.0014164794,-0.8873425,0.3767549,0.0014164795,0.0007319378,-0.00069142325,-0.00026929984,0.47195482,0.0026568654,80.0,10795,0.9982012,0.00022719999999999997,-34.57183837890625,83.74156188964844,0.38790933652038073,11680000,1910,6261
366,-52.76461,54.15183,-420.64948,-16.141895,474.7077,6.0,500.0,-0.08027684,-1.5822831,-0.010667354,-0.0017146247,-0.9289222,0.4062366,0.0017146242,0.00085385115,-0.0007591122,-0.00033993198,0.47109696,0.0031720812,80.0,10795,0.9949296,0.00022699999999999996,-34.49555587768555,83.65547943115234,0.3875766727181062,11712000,1915,6243
367,-46.323814,58.47107,-479.0688,-15.639701,468.90768,8.0,500.0,-0.070193924,-1.6472175,-0.021411717,-0.0014333053,-1.0575049,0.43736678,0.0014333045,0.00094658154,-0.00063853187,-0.00048765197,0.47023824,0.0024003438,80.0,10795,0.9969195,0.00022679999999999998,-34.4169807434082,83.57135772705078,0.38724399414195,11744000,1920,6281
368,-53.675827,70.85895,-588.6467,-17.157904,469.64615,7.0,500.0,-0.08095886,-1.6594039,-0.01994142,-0.0015668581,-0.92863595,1.0719062,0.0015668586,0.0010611475,-0.00080984854,-0.0005549255,0.46937892,0.0029671416,80.0,10795,0.99733543,0.00022659999999999998,-34.34181213378906,83.48638916015625,0.3869113243816422,11776000,1925,6273
369,-46.46442,40.129776,-224.96585,-14.766179,471.58463,6.0,500.0,-0.07109851,-1.2500077,-0.025779054,-0.00087343535,-0.98571026,0.29962087,0.0008734353,0.00063790334,-0.0005270776,-0.00020225567,0.46851873,0.0021364691,80.0,10795,0.99970186,0.0002264,-34.26383590698242,83.40161895751953,0.3865786639052927,11808000,1930,6285
370,-64.745346,88.71259,-547.4102,-14.087981,455.17648,6.0,500.0,-0.09836746,-1.7859826,-0.021202222,-0.0032789097,-1.1904845,0.4191114,0.0032789095,0.0017715314,-0.0011549704,-0.0007401742,0.46765766,0.0035791812,80.0,10795,0.99376035,0.00022619999999999997,-34.19480895996094,83.3176040649414,0.38624599015853356,11840000,1935,6263
371,-49.79248,56.81608,-432.09677,-18.04204,484.625,7.0,500.0,-0.07492992,-1.374414,-0.016977474,-0.0015898412,-0.9188225,0.5288773,0.0015898412,0.0008282959,-0.0007877705,-0.00040849624,0.46679592,0.0027267067,80.0,10795,0.99699795,0.00022599999999999996,-34.11936950683594,83.23311614990234,0.38591332667034,11872000,1941,5875
372,-49.508373,60.553005,-495.0608,-18.163311,467.8125,8.0,500.0,-0.07419994,-1.8037032,-0.02275768,-0.0011813418,-1.1039969,0.55159277,0.0011813415,0.0011243497,-0.00069986796,-0.0005573414,0.4659338,0.0022565078,80.0,10795,0.9986418,0.00022579999999999999,-34.043609619140625,83.15003967285156,0.3855806739075506,11904000,1946,6196
373,-43.24006,27.419489,-206.32317,-18.814466,492.32812,9.0,500.0,-0.07201678,-1.1094737,-0.022764474,0.00062865607,-0.9141745,0.53492165,-0.0006286559,0.0006595234,-0.00062593416,-0.00037736315,0.46507075,0.0022372077,80.0,10795,1.0001286,0.00022559999999999998,-33.966278076171875,83.06599426269531,0.385248009374007,11936000,1951,6302
374,-51.69111,63.70634,-451.59116,-18.463419,482.46875,8.0,500.0,-0.08765406,-1.9024582,-0.022049516,-0.00043778378,-0.97566986,0.49036768,0.00043778372,0.00093934534,-0.0007645233,-0.0004500529,0.4642066,0.0026893436,80.0,10795,0.9998198,0.00022539999999999998,-33.89345169067383,82.98219299316406,0.3849153335951791,11968000,1956,6271
375,-50.232624,66.96929,-440.0183,-15.122011,470.87692,6.0,500.0,-0.08384013,-1.8212184,-0.016079158,-0.00048897,-1.0536604,0.40565825,0.0004889695,0.0009950747,-0.0007130725,-0.0004750738,0.46334222,0.0023257157,80.0,10795,0.9998156,0.0002252,-33.81999206542969,82.90023803710938,0.38458267001902213,12000000,1961,6271
376,-44.285828,28.220587,-175.307,-19.009993,464.36365,9.0,500.0,-0.06744974,-1.2762167,7.778406e-05,0.00013462814,-1.0510143,0.6766363,-0.00013462765,0.0008069495,-0.00058571517,-0.00042537833,0.4624766,0.0019813308,80.0,10795,0.9991199,0.000225,-33.74287414550781,82.81788635253906,0.38424999620757794,12032000,1966,6287
377,-50.48648,48.779804,-373.67346,-21.397234,459.4091,7.0,500.0,-0.077348724,-1.6184375,-0.022577286,-0.0004970799,-0.98983777,0.50941026,0.00049708027,0.0009899798,-0.00075901486,-0.0005273997,0.46161035,0.0025211251,80.0,10795,0.9987935,0.0002248,-33.669151306152344,82.73516082763672,0.38391733556828445,12064000,1971,6268
378,-66.295425,87.26368,-502.412,-17.081308,480.0,7.0,500.0,-0.11397932,-1.7745132,-0.023938626,-0.001104986,-1.3339678,0.64530045,0.0011049858,0.0012888438,-0.0010357496,-0.0006205372,0.46074387,0.0032931552,80.0,10795,0.99801403,0.00022459999999999996,-33.60463333129883,82.65176391601562,0.3835846657019782,12096000,1976,6199
379,-49.76258,53.107418,-409.59576,-18.03683,462.71213,7.0,500.0,-0.07789856,-1.2152343,-0.006107092,-0.0005331138,-1.018935,0.69730973,0.0005331135,0.0010525973,-0.00072517013,-0.00033992837,0.45987603,0.0021563722,80.0,10795,1.0000783,0.00022439999999999998,-33.53126525878906,82.56941986083984,0.3832520099755756,12128000,1982,6268
380,-63.963085,94.2014,-534.5487,-17.59583,462.27692,6.0,500.0,-0.106454626,-1.7951863,-0.01892589,-0.0013234415,-1.2633839,0.6481204,0.001323441,0.0016993443,-0.0010939222,-0.0005903947,0.4590073,0.0035658875,80.0,10795,0.99542123,0.0002242,-33.46626281738281,82.48765563964844,0.3829193232049323,12160000,1987,6137
381,-51.04106,54.38891,-348.05368,-15.401683,478.25757,8.0,500.0,-0.081976496,-1.550319,-0.022287428,-0.0013109251,-1.0527565,0.5704435,0.001310925,0.0009065978,-0.0008893397,-0.0004574892,0.45813847,0.0035039918,80.0,10795,0.9955342,0.00022399999999999997,-33.395423889160156,82.4061050415039,0.3825866743838087,12192000,1992,6309
382,-46.318924,49.680504,-406.5084,-15.284402,474.4923,8.0,500.0,-0.07578843,-1.7539047,-0.026062906,-5.945185e-05,-0.9417951,0.54047084,5.945188e-05,0.00081058545,-0.0007027744,-0.00037749304,0.45726863,0.002659063,80.0,10795,0.9991112,0.0002238,-33.322601318359375,82.32515716552734,0.38225399556290396,12224000,1997,6232
383,-57.986973,77.47276,-522.6384,-15.168323,474.0625,8.0,500.0,-0.09582796,-1.8555514,-0.027443469,-0.0012589163,-0.9466438,0.51131976,0.0012589154,0.00093451334,-0.0008198735,-0.0004628849,0.45639798,0.002886176,80.0,10795,0.99775636,0.00022360000000000001,-33.25553512573242,82.24411010742188,0.3819213328518485,12256000,2002,6149
384,-53.711086,70.19485,-517.9726,-14.14039,472.6154,8.0,500.0,-0.09009418,-1.63748,-0.007643521,-0.00070050097,-1.0960182,1.0255939,0.0007005007,0.0010809547,-0.0008487998,-0.00049434253,0.45552638,0.0027402253,80.0,10795,0.99770904,0.00022339999999999995,-33.1871452331543,82.16354370117188,0.38158866396783553,12288000,2008,5811
385,-54.237244,50.743862,-324.92123,-13.339767,473.54688,7.0,500.0,-0.09267551,-1.5799155,-0.025813878,-0.00018193596,-1.1084672,0.926878,0.00018193628,0.0012797535,-0.0009261742,-0.0006930812,0.45465428,0.0029068931,80.0,10795,0.9996527,0.00022319999999999998,-33.118507385253906,82.08114624023438,0.3812559894315612,12320000,2013,6316
386,-53.857056,63.367138,-508.4052,-17.331244,468.71643,7.0,500.0,-0.0862296,-1.8054045,-0.025490582,-0.0007530807,-1.0008593,0.5016213,0.00075308076,0.0011729253,-0.00086266396,-0.0005750808,0.4537812,0.0028171195,80.0,10795,0.9978496,0.000223,-33.05009460449219,82.00057220458984,0.38092333246808013,12352000,2018,6212
387,-64.387,100.84399,-565.1111,-15.57648,456.92426,7.0,500.0,-0.10100972,-1.5662903,-0.029383048,-0.0036906144,-1.1929595,0.5035328,0.0036906158,0.001954683,-0.0012452147,-0.0010142713,0.45290765,0.004109556,80.0,10795,0.9930847,0.00022279999999999997,-32.98759078979492,81.92171478271484,0.38059067085274895,12384000,2023,6259
388,-50.214146,52.485016,-407.4583,-17.19953,456.1875,6.0,500.0,-0.08384427,-1.4855207,0.017034635,0.00013152612,-1.2404158,0.46026403,-0.00013152651,0.0013129847,-0.00080231525,-0.00063026755,0.45203313,0.0023026993,80.0,10795,0.9996685,0.0002226,-32.917724609375,81.8415298461914,0.38025800510493746,12416000,2028,6241
389,-65.03037,99.521805,-651.66046,-14.572241,491.375,185.0,500.0,-0.10419157,-1.777953,-0.020631671,-0.0023583414,-0.87181807,0.7719492,0.0023583402,0.0013624049,-0.0012242813,-0.0008513413,0.451158,0.0048105875,80.0,10795,0.99171376,0.0002224,-32.85659408569336,81.76123809814453,0.3799253357435713,12448000,2033,6267
390,-55.815132,97.59382,-676.17786,-12.171372,484.01562,7.0,500.0,-0.08949347,-1.4902731,-0.017388418,-0.0022811862,-1.0572331,0.3352304,0.0022811857,0.0012337506,-0.00091274874,-0.0005826049,0.450282,0.0031361708,80.0,10795,0.99464846,0.00022219999999999995,-32.791534423828125,81.68264770507812,0.37959266328713065,12480000,2038,6298
391,-57.68753,60.671726,-423.63626,-13.527081,462.16922,7.0,500.0,-0.094736084,-1.7282807,0.005591035,-0.00068538234,-1.0433823,0.5767444,0.0006853818,0.0013707511,-0.00087154494,-0.00048241645,0.44940525,0.002513147,80.0,10795,0.99903136,0.00022199999999999998,-32.72543716430664,81.6019515991211,0.3792600108593067,12512000,2043,6279
392,-48.691315,33.397568,-222.78265,-14.134754,450.8955,7.0,500.0,-0.077019,-1.454016,-0.016226828,0.0005846112,-0.98458743,0.35894084,-0.00058461126,0.0009348931,-0.0006974082,-0.0004049596,0.4485278,0.0020816075,80.0,10795,1.0020384,0.0002218,-32.655521392822266,81.52265167236328,0.3789273337465411,12544000,2049,6289
393,-45.863274,31.332848,-203.81769,-19.128082,492.32812,9.0,500.0,-0.07735297,-1.3814001,-0.016774476,0.0009680672,-0.8145025,0.47732696,-0.00096806727,0.00062735274,-0.0006649539,-0.00029735878,0.44764945,0.0021785265,80.0,10795,1.0008433,0.0002216,-32.586509704589844,81.44286346435547,0.37859467765745775,12576000,2054,6269
394,-48.02988,59.80821,-469.7749,-17.486576,477.95456,7.0,500.0,-0.08188446,-1.4877703,-0.01846774,0.00010982415,-1.2245173,0.4389026,-0.000109824236,0.0009182597,-0.00068141334,-0.00040357944,0.44677022,0.002395703,80.0,10795,1.0000564,0.0002214,-32.51887893676758,81.36479949951172,0.3782619979569128,12608000,2059,6218
395,-50.798763,70.09683,-551.2655,-16.00065,496.32812,265.0,500.0,-0.08989046,-1.5962341,-0.024396941,-0.0005026262,-1.0803677,0.49322665,0.0005026262,0.0006144739,-0.0006538324,-0.00019665767,0.4458904,0.002526911,80.0,10795,0.99749243,0.0002212,-32.45349884033203,81.28610229492188,0.37792934027331454,12640000,2064,5923
396,-44.09796,32.65761,-251.71312,-15.558129,480.32812,7.0,500.0,-0.07709645,-1.4320691,-0.026598573,0.0008855072,-0.97882307,0.62824684,-0.0008855069,0.0005393331,-0.0004919182,-0.00015823482,0.44500974,0.0019819092,80.0,10795,1.0011615,0.00022099999999999998,-32.38425064086914,81.20800018310547,0.37759666004992953,12672000,2069,6296
